ry | 0 | 0.768942661028292
ry | 1 | -0.791683634288328
ry | 2 | 0.372711410852231
ry | 3 | -0.934891785632042
ry | 4 | 0.362155240144777
ry | 5 | -0.0327385410392756
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.390283075136440
ry | 1 | -0.260216268951682
ry | 2 | 0.624085300563891
ry | 3 | 0.349370108358351
ry | 4 | -0.578594408069063
ry | 5 | -0.329372144078956
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.317429870783970
ry | 1 | 0.0505284607528307
ry | 2 | -0.160148949091885
ry | 3 | -0.184532796576074
ry | 4 | -0.402356049973619
ry | 5 | 0.112696201145071
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.253591242974595
ry | 1 | -0.467610832318784
ry | 2 | 0.0405332502205239
ry | 3 | 0.223063623656264
ry | 4 | 0.476493353613032
ry | 5 | 0.282290439134928
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.351980932683780
ry | 1 | 0.742054854585608
ry | 2 | -0.0225163021670816
ry | 3 | 0.800916221283398
ry | 4 | -0.344427572538021
ry | 5 | -0.620692962503641
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.219514768249500
ry | 1 | -0.689128360227572
ry | 2 | 0.406362622380275
ry | 3 | -0.845428917820609
ry | 4 | -0.226943505508498
ry | 5 | 0.241375487851511
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.392225660013382
ry | 1 | -0.990159978401353
ry | 2 | -0.362956985122101
ry | 3 | -0.0949524698868782
ry | 4 | -0.366641795375951
ry | 5 | 0.171010647445786
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.434754883021646
ry | 1 | 1.29684289120048
ry | 2 | 0.0758205368686160
ry | 3 | 0.0681088400470088
ry | 4 | 0.191588076365732
ry | 5 | 0.107302798437879
