ry | 0 | 0.893054132210440
ry | 1 | -0.182648204960188
ry | 2 | 0.823479565582367
ry | 3 | 0.483277802102863
ry | 4 | 0.249005730962622
ry | 5 | -0.0870530850571645
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.468640869378826
ry | 1 | 0.111053047686753
ry | 2 | -0.0742753501930677
ry | 3 | -0.0664760140948541
ry | 4 | 0.415364512479285
ry | 5 | -0.187665255034475
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.289866844793997
ry | 1 | -0.0615410306869307
ry | 2 | -0.494634652828140
ry | 3 | 0.0408655207052285
ry | 4 | 0.214211832173008
ry | 5 | -0.289886121357689
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.134128314870737
ry | 1 | 0.153082424533632
ry | 2 | 0.262148964666619
ry | 3 | -0.179474652724589
ry | 4 | 0.0699600488182893
ry | 5 | 0.339088830756992
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0889331398110817
ry | 1 | 0.224358967340090
ry | 2 | -0.490713932902425
ry | 3 | -0.378726598663544
ry | 4 | 0.0254848170725795
ry | 5 | 0.181454482286380
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0667258047165676
ry | 1 | 0.420480822733973
ry | 2 | 0.205429566085420
ry | 3 | -0.307636417364787
ry | 4 | -0.145002684885253
ry | 5 | -0.0181870089915450
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0318549098100977
ry | 1 | -0.212943184044453
ry | 2 | -0.158065402010617
ry | 3 | -0.232489282275689
ry | 4 | 0.370368335041938
ry | 5 | 0.101771616655293
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.537659005803929
ry | 1 | 0.193624860074059
ry | 2 | 0.0735704061482102
ry | 3 | 0.211753227866303
ry | 4 | -0.0506689231146597
ry | 5 | 0.0719815389060014
