ry | 0 | -0.0135705676731167
ry | 1 | -0.0103996872613959
ry | 2 | -0.00326777109954440
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0207701269494956
ry | 1 | 0.00148361682766597
ry | 2 | -0.00325546318871237
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0226008090033411
ry | 1 | -0.0104964463366082
ry | 2 | -0.00322956601163030
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.00208795494259897
ry | 1 | 0.00126108518526887
ry | 2 | -0.00334112541767266
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0135156670516449
ry | 1 | -0.0105072522623916
ry | 2 | -0.00341038069772154
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0206234401602236
ry | 1 | 0.00128820807535807
ry | 2 | -0.00322538103416415
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0225355528762241
ry | 1 | -0.0106087498452064
ry | 2 | -0.00320841367772294
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.00225093553312141
ry | 1 | 0.00107486384088605
ry | 2 | -0.00344204181733476
