ry | 0 | 0.0517632288967974
ry | 1 | -0.269604287289782
ry | 2 | 0.0400418722721511
ry | 3 | -0.676397644326279
ry | 4 | -0.577298651831877
ry | 5 | -0.226007893837964
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0234821796262191
ry | 1 | 0.230288617063038
ry | 2 | 0.428868136728063
ry | 3 | 0.223928997490291
ry | 4 | -0.0128092074376040
ry | 5 | -0.00350797657067815
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.116694892490474
ry | 1 | -0.136847647120819
ry | 2 | 0.405367330358149
ry | 3 | -0.176856132089409
ry | 4 | -0.324827533523854
ry | 5 | 0.266078629896331
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.208072173616475
ry | 1 | -0.114030164171532
ry | 2 | -0.143584582859590
ry | 3 | -0.0733447967446140
ry | 4 | -0.628676723704729
ry | 5 | 0.174813324700921
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0535946253245500
ry | 1 | -0.189887141465836
ry | 2 | 0.423528664763611
ry | 3 | 0.670720010536229
ry | 4 | 0.337349037971939
ry | 5 | -0.436895349614314
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0537587985555957
ry | 1 | -0.289131702781856
ry | 2 | -0.594548240119143
ry | 3 | 0.456970333233714
ry | 4 | 0.424073660292960
ry | 5 | 0.646630370072747
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.207651120635046
ry | 1 | -0.352957693616591
ry | 2 | 0.308732210037452
ry | 3 | -0.912085314765321
ry | 4 | 0.379758169018511
ry | 5 | -0.796828787058974
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.00443180017082697
ry | 1 | 0.166539492798388
ry | 2 | 0.132626529372198
ry | 3 | 0.174737809266275
ry | 4 | -0.770282524330279
ry | 5 | 0.623087857706903
