ry | 0 | -0.236441580131003
ry | 1 | -0.0929600468277294
ry | 2 | 0.249808110605379
ry | 3 | 0.250703021016901
ry | 4 | -0.175938992771265
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0758664921874191
ry | 1 | 0.0997062666058650
ry | 2 | -0.0949372696117822
ry | 3 | -0.403322465742554
ry | 4 | 0.0884248745928830
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0254712029560892
ry | 1 | 0.0580650155173857
ry | 2 | 0.359626248938222
ry | 3 | 0.102423679001556
ry | 4 | -0.256619262737253
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.00597907286051959
ry | 1 | -0.139885185514475
ry | 2 | -0.199271107424680
ry | 3 | 0.0880008586850613
ry | 4 | 0.0797436858668596
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0747324822070298
ry | 1 | -0.0762554656103847
ry | 2 | -0.282822671313356
ry | 3 | 0.298215346535850
ry | 4 | -0.0202880673768305
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0291910128997883
ry | 1 | -0.0986513894366533
ry | 2 | -0.0526199395145086
ry | 3 | 0.190275995881973
ry | 4 | 0.151089331592342
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.321584375876911
ry | 1 | 0.236712101022665
ry | 2 | -0.395004410426242
ry | 3 | 0.186179090194762
ry | 4 | -0.106543276806708
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.271675495261358
ry | 1 | -0.180075973553450
ry | 2 | -0.0315619549995582
ry | 3 | 0.333714149529086
ry | 4 | 0.130886089417059
