ry | 0 | 0.0587310424840380
ry | 1 | -0.0417570088092110
ry | 2 | -0.00893646504246394
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.000226129571872088
ry | 1 | 0.0197063884081164
ry | 2 | 0.000103469224693787
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0390057048251525
ry | 1 | -0.0427919198761491
ry | 2 | -0.00109958910748293
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.777894405768978
ry | 1 | 0.0271983531889216
ry | 2 | 0.00314046333247846
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.0422301716892954
ry | 1 | 0.0552232808647906
ry | 2 | -0.0113747269264907
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.00412997467938991
ry | 1 | 0.0242272108166616
ry | 2 | 0.00313455971771456
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0442464891490260
ry | 1 | 0.0545079696915884
ry | 2 | 0.00484561769590013
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.778655631704148
ry | 1 | 0.0325861183018658
ry | 2 | 0.0120712005682747
