ry | 0 | -0.0835544647881178
ry | 1 | -0.0111702977439763
ry | 2 | -0.0217048470868770
ry | 3 | 0.0281214251278101
ry | 4 | -0.348140692886923
ry | 5 | 0.184916857257663
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0993239628557222
ry | 1 | 0.153338806976754
ry | 2 | -0.198263430464494
ry | 3 | 0.440415585485464
ry | 4 | 1.03134943092961
ry | 5 | -0.294176889333184
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.192144842881302
ry | 1 | 0.0145208283290598
ry | 2 | 0.0125857254929805
ry | 3 | -0.386240367579906
ry | 4 | -0.187201149764150
ry | 5 | 0.279220551080335
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0295971481195230
ry | 1 | -0.0551938357602169
ry | 2 | -0.109106158653626
ry | 3 | 0.484731636735207
ry | 4 | -0.621829704889330
ry | 5 | -0.431768879071139
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.44507106062232
ry | 1 | -0.0809116330670677
ry | 2 | 0.287037227222087
ry | 3 | 0.169348697948407
ry | 4 | 0.396906606307588
ry | 5 | 0.304171234140019
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0165664432898292
ry | 1 | -0.0119693737224736
ry | 2 | -0.210147549085677
ry | 3 | 0.275962432953083
ry | 4 | 1.36250841026732
ry | 5 | 0.116017873417297
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.487957950012500
ry | 1 | 0.0935082987294883
ry | 2 | -0.226851807972290
ry | 3 | -0.167144373930933
ry | 4 | 0.375953748702014
ry | 5 | 0.897208065001362
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0916791971483786
ry | 1 | 0.0303894252357565
ry | 2 | 0.388355622687559
ry | 3 | -0.150247909032367
ry | 4 | -1.53616102922775
ry | 5 | -0.0571655219080282
