ry | 0 | -0.326852487076055
ry | 1 | 0.0343092112955260
ry | 2 | 0.159982519039950
ry | 3 | -0.587057085159447
ry | 4 | -0.0123817998809643
ry | 5 | -0.157792058800231
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0249311720846258
ry | 1 | -0.0801649281629616
ry | 2 | -0.363379230931767
ry | 3 | -0.379502568046400
ry | 4 | 0.0784737080592964
ry | 5 | -0.269782615971979
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.108417352547562
ry | 1 | -0.164625884387516
ry | 2 | -0.791769128489723
ry | 3 | -0.0346345340783931
ry | 4 | 0.414743354816297
ry | 5 | 0.0232300194549940
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.101491046118987
ry | 1 | -0.146670169428110
ry | 2 | 0.443924269718631
ry | 3 | -0.0886058194157807
ry | 4 | 0.224882723143429
ry | 5 | 0.105341184978838
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.213301926227030
ry | 1 | 0.0990598258257845
ry | 2 | 0.160154346765829
ry | 3 | 0.247241143709491
ry | 4 | 0.0162676591894972
ry | 5 | 0.282188023746171
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0309313621680052
ry | 1 | -0.474434639883277
ry | 2 | -0.0614108033294560
ry | 3 | 0.306093257194351
ry | 4 | -0.248723948224176
ry | 5 | 0.304739222606893
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0776706739365059
ry | 1 | 0.244131412978478
ry | 2 | -0.299486836542958
ry | 3 | 0.327624035831412
ry | 4 | 0.385881963593761
ry | 5 | -0.161147841175372
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0133971713319502
ry | 1 | 0.0776371866917719
ry | 2 | -0.293748618111581
ry | 3 | 0.0530335385970192
ry | 4 | -0.0691150239522158
ry | 5 | -0.0508522871305036
