ry | 0 | -0.0181530215691049
ry | 1 | -0.0220118753242108
ry | 2 | -0.0255291535094143
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.000742731511079546
ry | 1 | -0.00986247931888954
ry | 2 | -0.0256384337943130
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0255743913816040
ry | 1 | -0.0218874918309754
ry | 2 | -0.0255889458427508
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.0146637908985824
ry | 1 | -0.00964882119387976
ry | 2 | -0.0259680777960083
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0178290080147161
ry | 1 | -0.0217571100469186
ry | 2 | -0.0258906588593428
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.00100691150855822
ry | 1 | -0.00926408971811987
ry | 2 | -0.0258610707232596
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0248556992102201
ry | 1 | -0.0216280396447321
ry | 2 | -0.0256786136745018
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.0148617499896136
ry | 1 | -0.00905666964907287
ry | 2 | -0.0264139310737228
