x | 0 | 
x | 2 | 
ry | 0 | -0.546744344812864
ry | 1 | -1.11487122511124
ry | 2 | -0.538388889301507
ry | 3 | -0.231583185774139
ry | 4 | -1.56623341512721
ry | 5 | -0.883659300248137
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | 2.31462243222924
ry | 1 | 1.25986323231296
ry | 2 | 0.961322852417801
ry | 3 | 0.00155403063094054
ry | 4 | -0.000446406360073757
ry | 5 | -1.19227763977911e-5
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | 0.000458566696986154
ry | 1 | -0.000210416317872211
ry | 2 | 0.000446776087126172
ry | 3 | -0.500438082659453
ry | 4 | 0.0676689586770121
ry | 5 | 0.0150274901336769
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | -0.00215617519423960
ry | 1 | -1.56986049604519
ry | 2 | -0.0118936238059496
ry | 3 | 0.00587384841199176
ry | 4 | 0.00271462438140692
ry | 5 | 0.0149860652730993
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | 0.245845660586242
ry | 1 | -1.54894708621937
ry | 2 | -0.00443213642034988
ry | 3 | 0.0223135047188056
ry | 4 | 1.57155933051991
ry | 5 | -0.0612643275779080
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | 0.386345583927401
ry | 1 | 1.56588489369660
ry | 2 | 3.00043386892810
ry | 3 | 0.132373717783531
ry | 4 | -0.00245304359217525
ry | 5 | -1.70210472575765
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | 0.176609609217172
ry | 1 | -0.984328987492253
ry | 2 | -0.00100864315162722
ry | 3 | -0.000181081717068001
ry | 4 | -1.95250508175900
ry | 5 | 0.393672751822176
