x | 2 | 
ry | 0 | 1.79611376945047
ry | 1 | 0.0251879274998000
ry | 2 | 3.14159265358979
ry | 3 | 1.59747206588400
ry | 4 | 1.18453929806169
ry | 5 | 1.62935868394259
ry | 6 | 0.0901571763079809
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 0 6 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 1 6 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 2 6 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 3 6 | 
cx | 4 5 | 
cx | 4 6 | 
cx | 5 6 | 
ry | 0 | 0.326447567484059
ry | 1 | 0.313545999021792
ry | 2 | 2.50941766798011
ry | 3 | 0.994560411361549
ry | 4 | 0.262621182000871
ry | 5 | -2.35691173183784
ry | 6 | -1.35830789660655
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 0 6 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 1 6 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 2 6 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 3 6 | 
cx | 4 5 | 
cx | 4 6 | 
cx | 5 6 | 
ry | 0 | 1.51180099760187
ry | 1 | 0.269011847647841
ry | 2 | -0.500416844501155
ry | 3 | -0.00588389609591431
ry | 4 | -1.53964297177362
ry | 5 | 0.0203184097938810
ry | 6 | -1.64422769446130
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 0 6 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 1 6 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 2 6 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 3 6 | 
cx | 4 5 | 
cx | 4 6 | 
cx | 5 6 | 
ry | 0 | -0.929668126022000
ry | 1 | 0.0280358704056108
ry | 2 | 3.07204022119671
ry | 3 | 2.82229906213895
ry | 4 | 3.14159265358979
ry | 5 | 3.14159265358979
ry | 6 | -0.367252186296526
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 0 6 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 1 6 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 2 6 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 3 6 | 
cx | 4 5 | 
cx | 4 6 | 
cx | 5 6 | 
ry | 0 | -3.14159265358979
ry | 1 | 0.565535428266837
ry | 2 | 1.53058118968194
ry | 3 | -1.16494818497925
ry | 4 | 0.107132473486660
ry | 5 | 3.12414798955897
ry | 6 | 0.0977376708241130
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 0 6 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 1 6 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 2 6 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 3 6 | 
cx | 4 5 | 
cx | 4 6 | 
cx | 5 6 | 
ry | 0 | 1.26112759258046
ry | 1 | 2.90548527033874
ry | 2 | 3.14159265358979
ry | 3 | 1.75652987219977
ry | 4 | -3.14159265358979
ry | 5 | 1.56280604199487
ry | 6 | 1.56634265884214
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 0 6 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 1 6 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 2 6 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 3 6 | 
cx | 4 5 | 
cx | 4 6 | 
cx | 5 6 | 
ry | 0 | 1.56403951329955
ry | 1 | 1.61376216181150
ry | 2 | 2.25633434211196
ry | 3 | -0.559869650092623
ry | 4 | -1.28514498964470
ry | 5 | -0.918210032095621
ry | 6 | -0.432980225093298
