x | 0 | 
x | 1 | 
x | 3 | 
ry | 0 | -1.62723295208066
ry | 1 | 0.0435332006699205
ry | 2 | -0.949233345699437
ry | 3 | 0.0128235264118307
ry | 4 | 0.0288914194291245
ry | 5 | 0.0740588091539415
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | -0.0145178377540184
ry | 1 | -0.789601558570684
ry | 2 | 1.28979379210580
ry | 3 | 0.100311397825593
ry | 4 | -0.0118841514114198
ry | 5 | -1.58015045040794
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | 2.98521761001730
ry | 1 | 0.0136660103396936
ry | 2 | -1.37345841688957
ry | 3 | 0.270118581147798
ry | 4 | -1.55161094164401
ry | 5 | 1.01477124854531
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | 0.0138082788675290
ry | 1 | -1.72911918722273
ry | 2 | 1.59142330357759
ry | 3 | 2.33979011292440
ry | 4 | -0.0256914223007191
ry | 5 | 0.110107478644546
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | -0.315811718628867
ry | 1 | -0.00779770589753327
ry | 2 | -0.0204486371247075
ry | 3 | 0.0352054420724514
ry | 4 | -1.58540672910179
ry | 5 | -0.184794642065319
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | 0.644002640828781
ry | 1 | -1.58978727440598
ry | 2 | -1.53453159630618
ry | 3 | -1.66544122634458
ry | 4 | -0.00322539000877714
ry | 5 | -0.00791458165412172
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | 0.812928203393275
ry | 1 | 0.759100845722678
ry | 2 | 1.59740974598511
ry | 3 | -1.53458249422469
ry | 4 | -0.00113117283592066
ry | 5 | 0.141466841501127
