x | 0 | 
x | 1 | 
x | 3 | 
ry | 0 | -1.94384964039208e-5
ry | 1 | 0.822225472161796
ry | 2 | 5.53293059147918
ry | 3 | 4.66722260474667
ry | 4 | 1.57079714083104
ry | 5 | -1.57080337838893
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | -1.57092193048041
ry | 1 | -4.83681014845602
ry | 2 | -6.22220548647733
ry | 3 | 4.65795606707481
ry | 4 | -3.14312299814775
ry | 5 | -1.09216272763105e-5
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | 0.00169597114262508
ry | 1 | -3.07776215132338
ry | 2 | 0.919188554153499
ry | 3 | -6.35146069234906
ry | 4 | 3.16813701259114
ry | 5 | -3.25046907329939
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | -4.78482312029192
ry | 1 | 6.25953011934439
ry | 2 | 1.56929089396599
ry | 3 | 4.71409043734167
ry | 4 | 1.63444829486199
ry | 5 | 5.63783560958565
