x | 0 | 
x | 2 | 
x | 4 | 
ry | 0 | -5.93072243040729e-7
ry | 1 | -2.95924992603125
ry | 2 | 0.269428375986643
ry | 3 | -0.0221633626236486
ry | 4 | 1.57079564057732
ry | 5 | -1.57079638960254
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | 1.57079249896098
ry | 1 | -1.57083947578418
ry | 2 | -2.31941849535565
ry | 3 | 0.0164867949408262
ry | 4 | -0.838900182231541
ry | 5 | -1.32035435689484e-7
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | -8.37247965276311e-7
ry | 1 | -3.39493762847993e-7
ry | 2 | 3.14159265358979
ry | 3 | -2.08053575314856
ry | 4 | -2.27625519167003e-5
ry | 5 | 1.29799179255997e-5
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | 3.08033566657621
ry | 1 | -2.36453990346212
ry | 2 | -0.0148116203177956
ry | 3 | -1.57079717342850
ry | 4 | 1.57079597307514
ry | 5 | 1.57076413662925
