ry | 0 | 4.58326824096843
ry | 1 | -0.712232563951239
ry | 2 | -2.08592935343536
ry | 3 | -1.38706154108536
ry | 4 | -0.75649256581914
ry | 5 | 0.301921352260857
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.529505842222989
ry | 1 | -0.663328710326123
ry | 2 | -0.100258841305632
ry | 3 | -0.519205100969201
ry | 4 | -2.11464387877898
ry | 5 | 0.823668518993046
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.38476858583588
ry | 1 | -1.42291558842653
ry | 2 | -0.0626977108856736
ry | 3 | 0.959174637520353
ry | 4 | 4.09533201907014
ry | 5 | 2.88111849336856
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.31124089149945
ry | 1 | 0.693237308618833
ry | 2 | -1.2349110547001
ry | 3 | 4.62079410744262
ry | 4 | 2.69770758974472
ry | 5 | -2.15861967036688
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 2.02157728789658
ry | 1 | -1.47560631389472
ry | 2 | -0.329099399614895
ry | 3 | 0.725315341404591
ry | 4 | -0.0937486460457973
ry | 5 | 0.643735724705801
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.67463915806872
ry | 1 | -1.47734798230018
ry | 2 | 1.59742726884323
ry | 3 | 0.909066997920199
ry | 4 | 1.34311973435712
ry | 5 | 1.29059938511849
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.78101057268487
ry | 1 | -0.145785112105385
ry | 2 | -0.543084930235166
ry | 3 | -0.0595208432622146
ry | 4 | 1.99330087657723
ry | 5 | -0.85290472487912
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0333797830499139
ry | 1 | 0.325080121575861
ry | 2 | -0.238356646874033
ry | 3 | -0.11516166296764
ry | 4 | -0.868206146147262
ry | 5 | -0.146861926671823
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.160545548470507
ry | 1 | 0.0136365684917932
ry | 2 | -0.224545114369264
ry | 3 | 0.139020720218638
ry | 4 | -0.305284893040714
ry | 5 | 0.698338617989291
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.228102204243382
ry | 1 | -0.446412497263009
ry | 2 | -0.287172267246682
ry | 3 | -0.64769597412047
ry | 4 | 0.0166811948089544
ry | 5 | -0.100277687512194
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.100296826669558
ry | 1 | 0.189085073199205
ry | 2 | -0.151559499629781
ry | 3 | -0.02455093876961
ry | 4 | -0.381620688870469
ry | 5 | 0.0195154283377597
