ry | 0 | 2.07919633609562
ry | 1 | 0.178170424200383
ry | 2 | -0.832425286573163
ry | 3 | 0.727837974702271
ry | 4 | 0.189536865810865
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0386247944974459
ry | 1 | -0.0486953230830233
ry | 2 | -0.1583481903166
ry | 3 | -0.162414556652019
ry | 4 | 0.328602806728758
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.14750045216793
ry | 1 | -1.69151827109343
ry | 2 | -0.947266292799804
ry | 3 | 1.93932844825701
ry | 4 | -2.80574021580602
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.54677174186555
ry | 1 | -1.83775978562106
ry | 2 | 0.770278155292321
ry | 3 | -4.48666876855254
ry | 4 | 0.817922013005504
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.5875394358564
ry | 1 | 3.1293345298498
ry | 2 | -0.994415739887388
ry | 3 | 1.10983605306848
ry | 4 | 0.172480456527043
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0879648508451772
ry | 1 | -0.0532254330180443
ry | 2 | -0.030005265129652
ry | 3 | 0.423819475482455
ry | 4 | 0.0608080501389495
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.296892041899696
ry | 1 | 0.189365174382841
ry | 2 | -0.0473075069522049
ry | 3 | -0.0933093951672434
ry | 4 | 0.183754954327958
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.113106719446305
ry | 1 | -0.021200993186296
ry | 2 | -0.0324410185715103
ry | 3 | -0.0520383212087549
ry | 4 | -0.195222941705349
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0213832646985122
ry | 1 | -0.0264530229536679
ry | 2 | 0.0374963736504627
ry | 3 | -0.0241263509229278
ry | 4 | 0.0146827978971761
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0266449357688628
ry | 1 | -0.0307390092760376
ry | 2 | -0.118980378866614
ry | 3 | -0.106502805339473
ry | 4 | 0.224833292057329
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0173780221822775
ry | 1 | -0.00822575252109247
ry | 2 | 0.00836209899114696
ry | 3 | -0.000800969981157095
ry | 4 | 0.00148479390484048
