ry | 0 | -0.737633530704488
ry | 1 | 0.510798951780305
ry | 2 | 3.2159868895157
ry | 3 | 0.596728484480715
ry | 4 | -0.0978797353324223
ry | 5 | -0.131169234769388
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.200835385618504
ry | 1 | 0.138839326637318
ry | 2 | -0.001862564064004
ry | 3 | 0.0177934043577185
ry | 4 | -2.37851371542103
ry | 5 | -2.90629874035056
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.491198491932006
ry | 1 | 0.972698884879627
ry | 2 | -1.57766367191753
ry | 3 | 1.09282544244619
ry | 4 | 1.76245356674282
ry | 5 | 2.0318166405353
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -2.14813189408276
ry | 1 | -2.75877937053011
ry | 2 | 1.44499218892088
ry | 3 | 1.48106660363257
ry | 4 | -1.80570370903196
ry | 5 | -1.83087395879719
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 2.30102716145682
ry | 1 | 1.34902950638257
ry | 2 | 0.429946943033399
ry | 3 | 1.46690110459179
ry | 4 | 2.46260893751406
ry | 5 | -1.76895113664105
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.232142979425993
ry | 1 | -0.162922168347035
ry | 2 | -3.03694887755541
ry | 3 | 0.0881645136178886
ry | 4 | -0.166912444370336
ry | 5 | 2.55546736685405
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.720605623196512
ry | 1 | 0.321738780559592
ry | 2 | -0.48086855529963
ry | 3 | -1.2750482445923
ry | 4 | 0.120107647446542
ry | 5 | 1.1665826992794
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.156297337589765
ry | 1 | -1.44559256929189
ry | 2 | -0.0437774851453587
ry | 3 | 0.116792238157515
ry | 4 | -0.32183706952826
ry | 5 | 0.0325735649895871
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.236836346466518
ry | 1 | 0.685807016158121
ry | 2 | 0.0430670846006147
ry | 3 | -0.16417874581316
ry | 4 | 0.120217312057992
ry | 5 | 0.240558001535533
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.175569062920895
ry | 1 | 0.102100860553875
ry | 2 | 0.0112838273309453
ry | 3 | 0.0180617854698215
ry | 4 | 0.0204612917820916
ry | 5 | 0.0159446222335085
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.000329466257000093
ry | 1 | -0.000830201217705365
ry | 2 | 0.0246917526157315
ry | 3 | -0.00651194137983213
ry | 4 | -0.0120421681760356
ry | 5 | -0.0128746118196432
