ry | 0 | 1.0648970305082
ry | 1 | 0.342960137234029
ry | 2 | -1.45958897362735
ry | 3 | -2.86917042513844
ry | 4 | -1.09119637407612
ry | 5 | -0.0604640342030575
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0332021514833286
ry | 1 | 0.024447264796874
ry | 2 | 0.380227170911923
ry | 3 | 0.0454508807912996
ry | 4 | 3.31005642323547
ry | 5 | 0.201916149063501
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.01219382811778
ry | 1 | -1.1333197945987
ry | 2 | -0.856676589802682
ry | 3 | 1.49598257821718
ry | 4 | -0.705651600701924
ry | 5 | 0.175999920796337
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.67123745917492
ry | 1 | -2.30917943800988
ry | 2 | 0.968542296267905
ry | 3 | -0.301988306003274
ry | 4 | -1.06701355077943
ry | 5 | 2.7986770952237
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.52647033398379
ry | 1 | 2.61298649135681
ry | 2 | -0.216390425139751
ry | 3 | 0.751953984918638
ry | 4 | -0.388504847632103
ry | 5 | -1.45858021379031
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.27971824183287
ry | 1 | 1.94793577834994
ry | 2 | 1.17655294443295
ry | 3 | 1.26853323558081
ry | 4 | -3.06662168977513
ry | 5 | -0.431696951975326
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.66018953783125
ry | 1 | 0.643483820222542
ry | 2 | 0.186027544299796
ry | 3 | -0.447365226847307
ry | 4 | 1.54525487575759
ry | 5 | -1.05608951358839
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0655207947107139
ry | 1 | -0.418391222233087
ry | 2 | 0.241250720152442
ry | 3 | -0.0083834013146142
ry | 4 | 0.167460710447723
ry | 5 | 0.0419824174824397
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.18199490774752
ry | 1 | 0.0236389239903458
ry | 2 | 0.0156767736229627
ry | 3 | 0.127384121532723
ry | 4 | 0.034993469846048
ry | 5 | -0.359490279828471
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0220625864202442
ry | 1 | 0.032381047673209
ry | 2 | 0.247541580122242
ry | 3 | 0.0118009218483958
ry | 4 | 0.00756165683637269
ry | 5 | -0.0436194193535931
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0767279208009129
ry | 1 | -0.0205312364298192
ry | 2 | -0.0128764192982264
ry | 3 | 0.113837736538303
ry | 4 | -0.00119665984474705
ry | 5 | -0.00179302105439354
