ry | 0 | 2.50824059556028
ry | 1 | -0.198525730865356
ry | 2 | 0.738151684096019
ry | 3 | 1.28236834891839
ry | 4 | -0.055567355886625
ry | 5 | 0.13438458327616
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.000870877619323775
ry | 1 | -0.153756074268409
ry | 2 | -0.0374488255126085
ry | 3 | 0.0640425952347863
ry | 4 | 0.106701600171373
ry | 5 | -0.205985683521642
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.26538851183105
ry | 1 | -0.0710379034628521
ry | 2 | 0.914897502287335
ry | 3 | -1.56186140558593
ry | 4 | 0.0051890438884383
ry | 5 | -0.304131696539972
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.534758314944159
ry | 1 | -0.303449412723063
ry | 2 | -0.0206519503320451
ry | 3 | 0.00128858901909546
ry | 4 | -0.533811761858065
ry | 5 | -0.22286830208862
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.20226819244582
ry | 1 | 0.390447881435708
ry | 2 | -1.53106432636402
ry | 3 | 0.0118208971899217
ry | 4 | 0.00608715054644569
ry | 5 | 0.255102703920653
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0110040683730676
ry | 1 | 0.0182998110376011
ry | 2 | 0.0034107533538115
ry | 3 | 0.0385851033643079
ry | 4 | 0.0961382834386089
ry | 5 | 0.0855384437421824
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.138610615465764
ry | 1 | -0.107793677917283
ry | 2 | -0.0944123691774031
ry | 3 | 0.271538945719843
ry | 4 | 0.00783007964142289
ry | 5 | -0.205656962930034
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.184563384441259
ry | 1 | -0.033948123906111
ry | 2 | -0.00632875914568432
ry | 3 | -0.0555418090955307
ry | 4 | 0.00332012363462196
ry | 5 | 0.0127944843071574
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0216952975290123
ry | 1 | -0.00257687872794717
ry | 2 | 0.0135281046741215
ry | 3 | 0.00381023946513227
ry | 4 | -0.00569414402670967
ry | 5 | -0.0128647384660336
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0921030903771936
ry | 1 | -0.0906034187155181
ry | 2 | -0.0156440059255383
ry | 3 | 0.0325258290150164
ry | 4 | -0.00480026223342039
ry | 5 | 0.00194803422693789
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.015925963500452
ry | 1 | -0.000730568478485324
ry | 2 | 0.00184358030645746
ry | 3 | -0.000445462346416847
ry | 4 | -0.00122530916750447
ry | 5 | -0.00238868115771207
