ry | 0 | -1.32507643840486
ry | 1 | 0.209717055330129
ry | 2 | 2.08353122025267
ry | 3 | 0.453308492937077
ry | 4 | 0.0629103889868839
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0990879159117311
ry | 1 | 0.099473294636116
ry | 2 | 0.375508099634844
ry | 3 | -0.011118305177268
ry | 4 | -0.0723070119206129
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.337644922002364
ry | 1 | 1.61576174957538
ry | 2 | 1.09958617853489
ry | 3 | -1.8532636871752
ry | 4 | 3.23696743574417
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.325960824475851
ry | 1 | -1.32308491586143
ry | 2 | -3.68984364530418
ry | 3 | 1.14635131969162
ry | 4 | -2.20685141911456
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0319611332954566
ry | 1 | -1.98876599112235
ry | 2 | -0.470760585435641
ry | 3 | -1.06119183539037
ry | 4 | -0.166052677625876
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0679402149718296
ry | 1 | 0.44815321404119
ry | 2 | -0.0345215464628867
ry | 3 | 0.974590278540617
ry | 4 | 0.106841512356913
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0677238870576419
ry | 1 | -0.24823789446569
ry | 2 | 0.137352321180617
ry | 3 | -0.314531207903722
ry | 4 | -0.0621571861111492
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.268254043100229
ry | 1 | 0.161871168364293
ry | 2 | 0.0657662020800338
ry | 3 | 0.441501448832697
ry | 4 | -0.0699695757043084
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.00314972617614526
ry | 1 | 0.0785359164733434
ry | 2 | 0.0701329241373868
ry | 3 | -0.0609192358548142
ry | 4 | 0.0635497956868443
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.112055833615104
ry | 1 | 0.104666956469711
ry | 2 | 0.236530983295753
ry | 3 | 0.00869815643530056
ry | 4 | -0.107092063500337
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0966955562306369
ry | 1 | 0.123935734605705
ry | 2 | -0.0067361586290099
ry | 3 | -0.00182841726989034
ry | 4 | 0.0157154809300718
