ry | 0 | -1.14115055659186
ry | 1 | 0.00540439164487977
ry | 2 | 0.0505940082614479
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.00401686032259715
ry | 1 | 0.00352294086300732
ry | 2 | 0.000310741072397428
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.00230434956669017
ry | 1 | -0.000454862921066142
ry | 2 | 0.000442203024531715
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.000204227083771997
ry | 1 | 0.0125440708172793
ry | 2 | -0.0340159313644425
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.325902031636247
ry | 1 | 0.0301859359412626
ry | 2 | -0.440856347819121
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.129810988679303
ry | 1 | -0.0151894990877448
ry | 2 | 0.013139144629302
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0359069915099718
ry | 1 | -0.199038720554175
ry | 2 | 0.339272139653977
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.143126718274251
ry | 1 | -0.0007493119894365
ry | 2 | 0.01396811674241
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.089478773162452
ry | 1 | 0.0587980329838981
ry | 2 | 0.0662691035408093
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0935727103139311
ry | 1 | 0.00289385493494307
ry | 2 | -0.000332555933523847
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.00253973910756212
ry | 1 | 0.00047299839109162
ry | 2 | -0.0010024616035715
