ry | 0 | 0.597515599416217
ry | 1 | 0.424564618049444
ry | 2 | 0.186114686336956
ry | 3 | -0.720880601835139
ry | 4 | 0.923228542062591
ry | 5 | -0.158531268347703
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.577114833370671
ry | 1 | 0.0426159300688925
ry | 2 | -0.128597625220132
ry | 3 | 0.315022167838922
ry | 4 | -0.0673076210989257
ry | 5 | -2.41072914776677
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -2.66358460190195
ry | 1 | -2.04021323824531
ry | 2 | 0.970937884471485
ry | 3 | 2.38919136306361
ry | 4 | 2.19924126182395
ry | 5 | -3.48489542430537
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -2.88065319559296
ry | 1 | -3.50477163344118
ry | 2 | -0.480892684840186
ry | 3 | -0.656259951343697
ry | 4 | -1.89774280519355
ry | 5 | -2.33346666161087
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.765825905997025
ry | 1 | 1.91257786922696
ry | 2 | -1.77851948027855
ry | 3 | -2.07119147233096
ry | 4 | -0.104879609817679
ry | 5 | -0.507894660600347
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.74977231151356
ry | 1 | -0.0354309708645395
ry | 2 | -0.778889759661646
ry | 3 | -1.23139785588351
ry | 4 | 0.551395570615215
ry | 5 | -0.299405909739614
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.280149370197863
ry | 1 | -0.670220429115987
ry | 2 | -1.19461349132534
ry | 3 | -0.771712147766992
ry | 4 | -1.2634343405412
ry | 5 | 0.41497896120687
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.366172980063845
ry | 1 | -0.405527202068802
ry | 2 | 0.231513842979738
ry | 3 | 0.1430567446108
ry | 4 | 0.39642794545393
ry | 5 | 0.0646666825509297
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.550204403690335
ry | 1 | 0.114987228809878
ry | 2 | 0.180647245156836
ry | 3 | 0.217837835236038
ry | 4 | -0.150868897613761
ry | 5 | 0.0421932985174956
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.52672765038525
ry | 1 | 0.0376330590933686
ry | 2 | -0.0466312263295762
ry | 3 | -0.0181774107642769
ry | 4 | -0.0689449401449432
ry | 5 | -0.0136531598495943
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0040822810901697
ry | 1 | 0.0539610605171507
ry | 2 | -0.0357020526240341
ry | 3 | -0.041112138155812
ry | 4 | -0.0507629739287734
ry | 5 | -0.000538408804449839
