ry | 0 | -0.313406803767208
ry | 1 | 0.0489408529122585
ry | 2 | 3.42644444577075
ry | 3 | 1.06877159145046
ry | 4 | 0.104628576738771
ry | 5 | 0.0854167843969329
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0351821275057954
ry | 1 | -0.0102734489394935
ry | 2 | -0.279333001690405
ry | 3 | -0.457036057658681
ry | 4 | -1.30953156062127
ry | 5 | -3.11183887829256
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.285414884795066
ry | 1 | -0.189414723941896
ry | 2 | -1.6541040435112
ry | 3 | 2.02581979381373
ry | 4 | 1.6584259433099
ry | 5 | 2.74305264729981
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -3.02595584945297
ry | 1 | -4.49153776419781
ry | 2 | 1.54233073740897
ry | 3 | 1.84438856804591
ry | 4 | -1.73006458623879
ry | 5 | -2.0699282054835
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 3.05584759258812
ry | 1 | -1.44243407337873
ry | 2 | 1.57268417927339
ry | 3 | 0.179907722992071
ry | 4 | 2.18300953226473
ry | 5 | -1.77783356253863
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.113655895306948
ry | 1 | -0.0697114903475397
ry | 2 | -2.88855564609213
ry | 3 | 0.40170949729708
ry | 4 | -0.835504310439183
ry | 5 | 2.57917769764997
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.135873058898164
ry | 1 | -0.0231008870092509
ry | 2 | 0.172916482229315
ry | 3 | 0.0178551333045399
ry | 4 | -0.579270163177155
ry | 5 | 1.87077380314626
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0724701708411137
ry | 1 | 0.0058497306396537
ry | 2 | -0.0512729137367807
ry | 3 | 0.177598258796965
ry | 4 | -0.407251228808644
ry | 5 | 0.152411817810923
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.079704018992413
ry | 1 | 0.0670805974200771
ry | 2 | -0.158153371399195
ry | 3 | -0.175679288528696
ry | 4 | 0.100348124204929
ry | 5 | 0.0479006050725544
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0760991436293276
ry | 1 | 0.0406436258011633
ry | 2 | -0.118649883753938
ry | 3 | -0.45092036301714
ry | 4 | 0.0394952341935644
ry | 5 | -0.00325438631144612
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0483950948485025
ry | 1 | -0.0810948456402105
ry | 2 | -0.16749143497121
ry | 3 | -0.0081163584840826
ry | 4 | 0.0994940692726699
ry | 5 | 0.0354906502181452
