ry | 0 | -1.66939680703334
ry | 1 | -0.760109121933882
ry | 2 | 0.828270842543371
ry | 3 | -0.275281521846484
ry | 4 | 0.233069511091222
ry | 5 | -0.0125252243985363
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0182679612239776
ry | 1 | -0.148322456667026
ry | 2 | 0.132455188530026
ry | 3 | 0.024024216697468
ry | 4 | -1.62745467474319
ry | 5 | 0.0213983851965199
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 2.42041825826336
ry | 1 | 0.287791956750174
ry | 2 | -0.802881133402584
ry | 3 | 1.04509568400256
ry | 4 | -0.34577342566004
ry | 5 | -0.810450333678183
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.371838955534011
ry | 1 | -0.310139149649145
ry | 2 | 0.113977540057005
ry | 3 | 0.0828882365425888
ry | 4 | -0.131974101298116
ry | 5 | 0.0375999431292326
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.14524720995443
ry | 1 | 0.854205264514272
ry | 2 | 0.178061292746211
ry | 3 | -0.867188673967132
ry | 4 | 0.134975492676049
ry | 5 | 0.686056838590788
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.733792783447242
ry | 1 | 0.320117171002705
ry | 2 | 0.0522664266894232
ry | 3 | 0.0216290747561774
ry | 4 | -0.102105605485105
ry | 5 | 0.0220027506619378
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0932602798936263
ry | 1 | -0.295813230335275
ry | 2 | -0.412877230805287
ry | 3 | 0.241445211391751
ry | 4 | 0.0452875055084312
ry | 5 | 0.0969119468306155
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0821844904389797
ry | 1 | 0.0227224367090325
ry | 2 | -0.0477088143902005
ry | 3 | -0.0444398763519492
ry | 4 | -0.00957481887879574
ry | 5 | 0.032844275503608
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.047730514586453
ry | 1 | -0.0782776503646915
ry | 2 | 0.0629152758522889
ry | 3 | -0.0477869114423986
ry | 4 | -0.0158812379199131
ry | 5 | -0.00605964270714947
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.101841909255367
ry | 1 | -0.13290338418631
ry | 2 | 0.0504639966949928
ry | 3 | 0.00343050062852267
ry | 4 | 0.0139770439250803
ry | 5 | -0.0244976243738562
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.010164206642274
ry | 1 | -0.0148065129112919
ry | 2 | 0.0162636487325244
ry | 3 | -0.0146588368307087
ry | 4 | -0.0106029289153799
ry | 5 | -0.0115927697419611
