ry | 0 | 1.60131902790346
ry | 1 | 0.464704278476812
ry | 2 | -0.780642763207868
ry | 3 | -0.236345670152489
ry | 4 | -0.679643310297155
ry | 5 | -0.296771925310149
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.00586922789074441
ry | 1 | 0.0316937563789704
ry | 2 | -0.507883993665065
ry | 3 | 0.15916918462715
ry | 4 | -1.8600350469558
ry | 5 | -0.572659645661868
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.92543841119064
ry | 1 | -2.79080092494493
ry | 2 | -0.901980340415895
ry | 3 | 3.63764269062907
ry | 4 | 0.419446569408868
ry | 5 | 1.04011783214344
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 2.37209878452377
ry | 1 | 1.60964277082782
ry | 2 | -2.04126007454008
ry | 3 | -0.74787632069229
ry | 4 | 1.24192513052968
ry | 5 | 2.36949621547165
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.946131766353593
ry | 1 | -1.07388471927207
ry | 2 | 3.27359252111896
ry | 3 | -0.644762896097554
ry | 4 | -1.4601152369418
ry | 5 | -0.451270876832276
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.8012818539296
ry | 1 | 1.18796900402971
ry | 2 | -0.230812762709746
ry | 3 | 0.450635371308127
ry | 4 | -0.339846552326366
ry | 5 | -1.30814807912811
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.864506171872362
ry | 1 | 0.443609951336237
ry | 2 | -1.77506269078203
ry | 3 | -0.806141975159873
ry | 4 | -1.4616325848605
ry | 5 | -0.447301717900594
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.158831690520181
ry | 1 | -0.080310519960659
ry | 2 | 0.259300342062399
ry | 3 | -0.12433121404622
ry | 4 | -0.125628371586956
ry | 5 | 0.079110938211764
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0667918748444501
ry | 1 | -0.107246892332095
ry | 2 | -0.00214736801222861
ry | 3 | -0.0572799382177217
ry | 4 | 0.00222442217931245
ry | 5 | -0.0167613247710749
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.00582776025940321
ry | 1 | 0.0213324119807768
ry | 2 | -0.305659348842197
ry | 3 | 0.104283052992118
ry | 4 | -0.0360714819002813
ry | 5 | -0.00986486125147922
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.00707933133752989
ry | 1 | -0.00652669211161308
ry | 2 | -0.0227958894161847
ry | 3 | -0.0267814866586865
ry | 4 | -0.0109692772723198
ry | 5 | 0.00548771128161243
