ry | 0 | 0.890451309831579
ry | 1 | -4.3389587983971
ry | 2 | 2.02079436045589
ry | 3 | -1.19254320662642
ry | 4 | -0.752300410194826
ry | 5 | 0.14243613807185
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0935466050931996
ry | 1 | -0.412078369702141
ry | 2 | 0.39931251964705
ry | 3 | -0.442021868953882
ry | 4 | 0.167043335644616
ry | 5 | 0.682821849837594
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.685491159729204
ry | 1 | 1.18398241796028
ry | 2 | -1.73964302790209
ry | 3 | -0.359109896346687
ry | 4 | -0.977569685379036
ry | 5 | 1.64153776796479
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 3.34782373614405
ry | 1 | -0.123375381480864
ry | 2 | -0.969013691683438
ry | 3 | 2.46810310321168
ry | 4 | -0.423282132894754
ry | 5 | 0.49585591827618
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 2.8640555695229
ry | 1 | -0.615215435460699
ry | 2 | 0.781311855612056
ry | 3 | 0.819906233425311
ry | 4 | -0.702284817433669
ry | 5 | 1.6113097175331
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.580372438985342
ry | 1 | -0.0928948964437008
ry | 2 | -1.27704011338041
ry | 3 | 0.632419066096212
ry | 4 | 0.571358655768872
ry | 5 | -0.857003362475775
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.150261407499163
ry | 1 | -0.272389707255376
ry | 2 | -0.452437826400815
ry | 3 | 0.425040139735005
ry | 4 | -0.655098181937656
ry | 5 | -0.739069929749851
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0374408998483946
ry | 1 | 0.492165272085672
ry | 2 | -0.389777865961435
ry | 3 | 0.113627290552224
ry | 4 | 0.0170452311407486
ry | 5 | 0.0232177706951437
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.131618590365813
ry | 1 | 0.0783210239960896
ry | 2 | 0.174875041782394
ry | 3 | -0.114237540910058
ry | 4 | -0.0778527998706477
ry | 5 | 0.126016945110505
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.151257008194603
ry | 1 | -0.338782853650159
ry | 2 | 0.286392718453827
ry | 3 | -0.212832623837338
ry | 4 | -0.0583838147154973
ry | 5 | 0.0279556899447805
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.119148278348427
ry | 1 | -0.152705398690466
ry | 2 | 0.0131467571736039
ry | 3 | -0.0806417558204215
ry | 4 | -0.00311786915261663
ry | 5 | -0.0030620692350892
