ry | 0 | 0.568990879371262
ry | 1 | 0.823805790196569
ry | 2 | 0.679331215832899
ry | 3 | 0.488901619363642
ry | 4 | -0.00530924712869668
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 6.49767364943713e-05
ry | 1 | 0.0987799772814831
ry | 2 | -0.0946049843043723
ry | 3 | -0.0324664441468105
ry | 4 | -0.0298704975774767
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.546610938943021
ry | 1 | -1.2309389854325
ry | 2 | 1.287316720087
ry | 3 | -2.2613502353009
ry | 4 | 0.777397354203678
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.181582181766806
ry | 1 | 0.712096623687022
ry | 2 | -3.5911564678586
ry | 3 | 0.0269970798203986
ry | 4 | 1.33000448578006
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.186575731146461
ry | 1 | -0.214442152061972
ry | 2 | 0.914766194460888
ry | 3 | 0.438296684816512
ry | 4 | -1.20699457942008
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.345598801554343
ry | 1 | -0.336016435639097
ry | 2 | -0.441148600651179
ry | 3 | -0.462668500073526
ry | 4 | 0.278673908712381
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.364564811760071
ry | 1 | -0.0306362340020183
ry | 2 | -0.331457006678934
ry | 3 | 0.353330007006321
ry | 4 | -0.486057397771983
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0552638075161059
ry | 1 | -0.154552446061848
ry | 2 | 0.0273808234982605
ry | 3 | -0.333695648381072
ry | 4 | -0.0491682963742763
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0059988144438499
ry | 1 | -0.00976753175741514
ry | 2 | -0.0089815323098023
ry | 3 | -0.00846393790077946
ry | 4 | 0.0198203805867677
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0262846000210397
ry | 1 | 0.0560418240355736
ry | 2 | -0.0569490210109456
ry | 3 | -0.0240531819704544
ry | 4 | -0.0212834888796599
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.00536342476358747
ry | 1 | -0.010985093867171
ry | 2 | -0.00101898465753216
ry | 3 | 0.000254339059239304
ry | 4 | -0.00125543434244412
