ry | 0 | 1.18209301954932
ry | 1 | -2.06382522543667
ry | 2 | 0.836997711343914
ry | 3 | 0.454543016946751
ry | 4 | 0.0815191970211294
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0381418778920621
ry | 1 | -0.0540192773604282
ry | 2 | -0.192026653586309
ry | 3 | 0.0190013315439725
ry | 4 | -0.0666235775295355
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0430921242049488
ry | 1 | 0.903834243410015
ry | 2 | 0.0656999463951725
ry | 3 | 0.544076001515392
ry | 4 | 0.416371112176824
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.436415879164674
ry | 1 | -0.459431880446978
ry | 2 | -0.300779912741954
ry | 3 | 0.965826452735155
ry | 4 | 0.374975125391223
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 3.41570219950846
ry | 1 | -0.201738908685297
ry | 2 | -0.9147926912315
ry | 3 | -0.399997378520686
ry | 4 | -0.642270209554323
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.993644195995611
ry | 1 | -0.258817752727174
ry | 2 | -0.301309927020903
ry | 3 | 0.549349099410113
ry | 4 | 0.0844724223403374
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.366104795064548
ry | 1 | 0.731346689225214
ry | 2 | -0.0704678927454096
ry | 3 | -0.491567546049278
ry | 4 | 0.0523701559326612
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.236152443412358
ry | 1 | -0.17005028068989
ry | 2 | 0.0360184895625887
ry | 3 | -0.44850289090546
ry | 4 | 0.0534616763731458
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0876796947060894
ry | 1 | 0.144398697853939
ry | 2 | -0.0576837655870925
ry | 3 | -0.0459864656494869
ry | 4 | 0.0797655282822568
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0829233677096432
ry | 1 | -0.0154384192780487
ry | 2 | -0.258678876779405
ry | 3 | 0.0100667802264281
ry | 4 | -0.127221278550167
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0262575654713402
ry | 1 | -0.0241786696015817
ry | 2 | -0.0234926837683796
ry | 3 | -0.0686903612538746
ry | 4 | -0.0498951830089584
