ry | 0 | -1.14716398305901
ry | 1 | -0.262693459584179
ry | 2 | 0.454052985952519
ry | 3 | -1.3544357010747
ry | 4 | -0.375345272526589
ry | 5 | -0.285935566056992
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.122070223561312
ry | 1 | 0.292422337247976
ry | 2 | -0.0301860645258606
ry | 3 | -0.150473472720029
ry | 4 | -0.0353940699360656
ry | 5 | 3.12856667938196
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.05505169155136
ry | 1 | 0.673966568687455
ry | 2 | 1.03391486828542
ry | 3 | -1.14214439957162
ry | 4 | -0.104071618006895
ry | 5 | -2.16578433054709
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.16226474490549
ry | 1 | -0.0738711665111954
ry | 2 | -0.0407089980250864
ry | 3 | 0.0750963553264693
ry | 4 | 0.0911832149337335
ry | 5 | -0.0466835544633803
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.826418045476812
ry | 1 | -0.936450341758569
ry | 2 | -1.00170316529878
ry | 3 | 0.0441558743917011
ry | 4 | 0.728508690752124
ry | 5 | -0.545201992917808
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.02686576796578
ry | 1 | -0.543290451894396
ry | 2 | -0.279827150610119
ry | 3 | 0.0306991640439538
ry | 4 | 1.8748467403942
ry | 5 | -0.0590934134845878
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.113138097149027
ry | 1 | -0.31681850801234
ry | 2 | 0.612599010250251
ry | 3 | 0.133900228519405
ry | 4 | -0.884441078401273
ry | 5 | 0.266834337186814
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.834831281798052
ry | 1 | 0.0198579885739898
ry | 2 | 0.383146484763931
ry | 3 | -0.00271518704409025
ry | 4 | -0.175811830584742
ry | 5 | -0.0799537770404298
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0804338660095203
ry | 1 | -0.174704122502736
ry | 2 | -0.0606184553597751
ry | 3 | -0.29438994698187
ry | 4 | -0.0406153145704735
ry | 5 | -0.193922404909194
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.313904104250375
ry | 1 | 0.269228253358271
ry | 2 | -0.104603328777575
ry | 3 | -0.027121862907815
ry | 4 | 0.0853261486787484
ry | 5 | 0.0504522573537332
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.120467291664797
ry | 1 | -0.00594813935622163
ry | 2 | -0.0101479040565382
ry | 3 | -0.0307665958461603
ry | 4 | -0.00814904298341286
ry | 5 | 0.00947007078024185
