ry | 0 | 0.12115894076409
ry | 1 | -2.50615005689534
ry | 2 | -0.190396088803764
ry | 3 | -0.322517650345278
ry | 4 | 0.507795003752059
ry | 5 | 0.1976582653388
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.28550175749327
ry | 1 | 0.279828010250914
ry | 2 | 0.410646853833801
ry | 3 | 0.44666115206834
ry | 4 | -1.79964600121919
ry | 5 | -0.126620354558219
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.617361637599011
ry | 1 | 0.732196817071976
ry | 2 | 0.477376845346234
ry | 3 | -2.4903884485469
ry | 4 | 4.62401689892272
ry | 5 | 1.97474884752003
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.158453788474417
ry | 1 | 1.81011368738739
ry | 2 | -4.49849457499382
ry | 3 | -0.988634764496398
ry | 4 | -0.223111847208144
ry | 5 | 0.150119572684474
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0987544456132773
ry | 1 | 0.439688272893323
ry | 2 | 0.366252632739411
ry | 3 | 0.90439584830964
ry | 4 | 0.979212591975055
ry | 5 | 2.73618227709751
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.52082570345803
ry | 1 | 0.412982742209186
ry | 2 | 1.5898705751993
ry | 3 | 0.727920871855778
ry | 4 | 0.341282693960696
ry | 5 | 0.17067635786365
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.292730514179971
ry | 1 | 0.261502901334646
ry | 2 | 0.00386343443996792
ry | 3 | -0.242675907053724
ry | 4 | -0.0571878142288081
ry | 5 | 0.611410177193075
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.186218607785315
ry | 1 | -0.46943896318826
ry | 2 | -0.0733260675396897
ry | 3 | -0.0363489270147288
ry | 4 | 0.052878898706815
ry | 5 | -0.0566517426017517
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0454846214718462
ry | 1 | -0.0449916060969131
ry | 2 | 0.0819640374899811
ry | 3 | -0.0612657559860003
ry | 4 | -0.0153243909904462
ry | 5 | 0.088402659895899
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.118607784303996
ry | 1 | 0.244461556558024
ry | 2 | 0.177714361891255
ry | 3 | 0.313509382832523
ry | 4 | 0.0178334484555318
ry | 5 | -0.0937423757553322
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.000232669243488828
ry | 1 | 0.162848347268472
ry | 2 | -0.028100780482565
ry | 3 | -0.0278063298992689
ry | 4 | 0.02851603132146
ry | 5 | 0.0221593384220332
