ry | 0 | -0.756901093358018
ry | 1 | -0.603986630576452
ry | 2 | 1.13877282757063
ry | 3 | -2.10536280112164
ry | 4 | 1.85517717936639
ry | 5 | -0.301671519697655
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.281348816343815
ry | 1 | 0.0692942053056282
ry | 2 | -0.479547981590272
ry | 3 | 0.179342186820549
ry | 4 | -1.68320933082641
ry | 5 | -1.73015843276255
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0496015020214511
ry | 1 | -0.28071899371526
ry | 2 | 0.694521956507995
ry | 3 | 2.3026923700273
ry | 4 | -0.804259633834249
ry | 5 | 4.1938089907591
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.152978775712005
ry | 1 | 0.895242855124813
ry | 2 | -0.559238870862715
ry | 3 | -0.699099261254149
ry | 4 | -0.528328578748873
ry | 5 | -0.554369361563975
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.228161317357006
ry | 1 | 0.221836779364978
ry | 2 | 0.304480668622611
ry | 3 | -0.997202506450671
ry | 4 | 0.736403383638794
ry | 5 | -2.28755701616307
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.300400947220187
ry | 1 | -0.338333575667538
ry | 2 | 0.804247842065316
ry | 3 | -1.2483864549322
ry | 4 | 0.869104407268962
ry | 5 | 1.02536411454148
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.43214827853926
ry | 1 | -0.0850645271523715
ry | 2 | 0.900644468951823
ry | 3 | 1.91754468944074
ry | 4 | -0.562463248304376
ry | 5 | -0.0830653039338728
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.43730911038079
ry | 1 | 0.051263101465051
ry | 2 | -0.579524725346829
ry | 3 | 0.0161700814414636
ry | 4 | -1.33380332597614
ry | 5 | 0.540636148356206
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.109330635790084
ry | 1 | 0.154148990549923
ry | 2 | -1.65499395633737
ry | 3 | -0.393464596101035
ry | 4 | -0.00618514033494496
ry | 5 | -1.03494409866976
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.14219398104575
ry | 1 | -0.0537089979027318
ry | 2 | -0.466597249145773
ry | 3 | 0.194741194673677
ry | 4 | -0.204225842830709
ry | 5 | -0.293285258157255
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.013154822298466
ry | 1 | 0.103528353532953
ry | 2 | 0.0559600178132061
ry | 3 | 0.159199019432768
ry | 4 | 0.0986149228975811
ry | 5 | 0.0478529673318592
