ry | 0 | 2.33262554237489
ry | 1 | -0.849438026266191
ry | 2 | 0.527148288302107
ry | 3 | 0.518560393924432
ry | 4 | 1.02004235983125
ry | 5 | -0.790915546812662
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0210753641206724
ry | 1 | -0.572478924742902
ry | 2 | 0.131655861807561
ry | 3 | -0.577101828709788
ry | 4 | -0.489026421958128
ry | 5 | -0.222430558042677
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.588041503925471
ry | 1 | 0.830842191020106
ry | 2 | -0.0109091675564967
ry | 3 | -1.60680925808317
ry | 4 | -1.12716379740136
ry | 5 | 3.29102780720591
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 2.21976576646206
ry | 1 | 0.652063456511122
ry | 2 | 0.64082668975609
ry | 3 | 0.947424430410834
ry | 4 | -1.08443285956822
ry | 5 | 0.223844673503835
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.5042660540602
ry | 1 | 0.654086600696753
ry | 2 | 0.0411205930435094
ry | 3 | 0.498592194306254
ry | 4 | -1.4217417223145
ry | 5 | -1.80336918606561
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.166008517569701
ry | 1 | -0.254551431643979
ry | 2 | -0.0515756178440354
ry | 3 | -0.185819030453537
ry | 4 | 0.101147952197153
ry | 5 | -0.00275776276422816
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.30538244010039
ry | 1 | -0.855675160348555
ry | 2 | -0.50588215018249
ry | 3 | 0.0131446725552678
ry | 4 | 0.825910854674383
ry | 5 | -0.126985636005979
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.522911549934585
ry | 1 | 0.287027656546596
ry | 2 | -0.699872821419973
ry | 3 | 0.283875579207398
ry | 4 | -0.429723178449353
ry | 5 | -0.0228079040137894
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0170978888882039
ry | 1 | 0.149403126464755
ry | 2 | -0.0586066214388202
ry | 3 | 0.663362578045724
ry | 4 | 0.133919207304009
ry | 5 | -0.298782109725146
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.214619119567398
ry | 1 | -0.549684621523629
ry | 2 | 0.201294908845744
ry | 3 | -0.317566420902719
ry | 4 | -0.126757300667576
ry | 5 | -0.0703785249706505
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.194226989687018
ry | 1 | -0.0785889128153994
ry | 2 | -0.086784980757177
ry | 3 | -0.0322477070530309
ry | 4 | -0.00352114924780235
ry | 5 | 0.0853474479506892
