ry | 0 | -1.72403066605256
ry | 1 | -0.4980195913481
ry | 2 | 1.4440597633695
ry | 3 | -0.128555251320522
ry | 4 | -1.43605038799263
ry | 5 | -0.00537046280263906
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0380912387753639
ry | 1 | 0.0592142519568212
ry | 2 | -0.163562776597046
ry | 3 | -0.194666250079134
ry | 4 | -1.4554242732423
ry | 5 | -1.05498231814561
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.2518128256025
ry | 1 | 1.59395407049142
ry | 2 | -0.655913604326944
ry | 3 | -0.320188446970685
ry | 4 | -0.00247208743115423
ry | 5 | -0.0566250423975202
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0110939194327402
ry | 1 | 2.86187623002247
ry | 2 | 1.81162681579863
ry | 3 | -1.9792048402468
ry | 4 | -0.31162326405129
ry | 5 | 0.232676046516867
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.491439163759799
ry | 1 | -0.405016278363673
ry | 2 | -2.10472580355977
ry | 3 | 0.0285041198806052
ry | 4 | 0.192800311821513
ry | 5 | 0.0716439831330686
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.31302186144316
ry | 1 | 0.979025085392627
ry | 2 | 0.303434811149
ry | 3 | -0.380403208442953
ry | 4 | -1.67916515781735
ry | 5 | 1.69680380931429
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.338816699841035
ry | 1 | 1.56432989225065
ry | 2 | 0.509865840424001
ry | 3 | -0.034772454412285
ry | 4 | 1.58261922828217
ry | 5 | -0.0412560403395592
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.12106343006422
ry | 1 | -0.119403171663026
ry | 2 | 0.0493387394576398
ry | 3 | 0.0948606772661152
ry | 4 | -0.0568297423248668
ry | 5 | 0.0304972517316839
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0296334345003244
ry | 1 | -0.0137119817004666
ry | 2 | 0.045309763881367
ry | 3 | 0.0111911564404929
ry | 4 | -0.00337134610263774
ry | 5 | -0.015239116102869
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0179629106117757
ry | 1 | 0.0963437083792485
ry | 2 | -0.0748086980068967
ry | 3 | -0.0884057668702422
ry | 4 | 0.000504870130739906
ry | 5 | -0.013599210845672
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.000885857716135673
ry | 1 | 0.0481826211808218
ry | 2 | 0.0196082256912862
ry | 3 | 0.00936125835184177
ry | 4 | 0.00158912839211204
ry | 5 | 0.00843649105072763
