ry | 0 | 1.7090948361489
ry | 1 | -2.10022814167605
ry | 2 | -0.330289686044153
ry | 3 | 2.04598157193991
ry | 4 | 0.0138306390643442
ry | 5 | -0.0870421667323145
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.255811434254746
ry | 1 | 0.541927574505858
ry | 2 | 0.151220454203076
ry | 3 | -0.0788128656487108
ry | 4 | 2.63877459715433
ry | 5 | -3.59449603068441
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.942380813120399
ry | 1 | 0.717302806358576
ry | 2 | 0.888242761365208
ry | 3 | -1.35786333042844
ry | 4 | 4.94018637398212
ry | 5 | -0.387323959932116
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.559030009133987
ry | 1 | -0.655625851147692
ry | 2 | -1.84316744577283
ry | 3 | -1.09156742118198
ry | 4 | -0.196198714794533
ry | 5 | -1.5973486398824
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 2.79912412391136
ry | 1 | 0.432262869978839
ry | 2 | -1.0812076957977
ry | 3 | 2.65753729063132
ry | 4 | -0.0608779985588724
ry | 5 | 0.471179567051633
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.219379499527781
ry | 1 | -0.0303167488312523
ry | 2 | 0.446834331162422
ry | 3 | 1.9111784678655
ry | 4 | 0.193687495061908
ry | 5 | 1.11331664281165
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.351489291359416
ry | 1 | 0.132546740074034
ry | 2 | 0.45641202506608
ry | 3 | 0.191798190825718
ry | 4 | -1.20227327063747
ry | 5 | -0.446393128947047
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.423082041303838
ry | 1 | -0.864773741958603
ry | 2 | 0.686797483501372
ry | 3 | 0.000825717430858965
ry | 4 | 0.293628005597427
ry | 5 | -0.142966016114384
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.608722115429689
ry | 1 | -0.48168707347829
ry | 2 | -0.28093388096689
ry | 3 | -0.394484956133031
ry | 4 | 0.0339208503336522
ry | 5 | 0.336157894723335
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.393687917820822
ry | 1 | 0.46345705822323
ry | 2 | -0.14308135769482
ry | 3 | 0.0214200341376419
ry | 4 | -0.157947037110152
ry | 5 | -0.0579189377954762
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.145566278183025
ry | 1 | -0.153112474435275
ry | 2 | 0.107344963538695
ry | 3 | -0.0955052773028289
ry | 4 | 0.0680725860660968
ry | 5 | -0.0478490619158311
