x | 2 | 
ry | 0 | -0.809050086277483
ry | 1 | -1.18914167524260
ry | 2 | 2.00982868933984
ry | 3 | -2.02906856772170
ry | 4 | -0.000570873605753110
ry | 5 | -0.605398272294179
ry | 6 | 0.0887941809681720
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -2.33162832055462
ry | 1 | -0.937133240612459
ry | 2 | -0.242185327751840
ry | 3 | 0.120900444510358
ry | 4 | -0.715255151641675
ry | 5 | -0.00415948565123723
ry | 6 | -0.219793330345259
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.421117356412303
ry | 1 | -0.325192015138751
ry | 2 | 0.168634877116404
ry | 3 | -0.611732040341094
ry | 4 | 0.879191468596597
ry | 5 | 0.00235057253626112
ry | 6 | 0.0919132521276870
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.278013157005451
ry | 1 | -0.334582177214094
ry | 2 | 1.08536898269331
ry | 3 | -1.29272004717807
ry | 4 | 0.490560122109123
ry | 5 | -0.851075762422640
ry | 6 | 0.00197777592279440
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.201706762677169
ry | 1 | -0.212203632047479
ry | 2 | -1.24240658640264
ry | 3 | -0.820902605175933
ry | 4 | 2.21928170903349
ry | 5 | -2.84459304754253
ry | 6 | -0.461155878891716
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.000789065517622195
ry | 1 | 0.264669972016123
ry | 2 | -0.725665252759774
ry | 3 | 0.227913996010529
ry | 4 | 0.416100083511533
ry | 5 | 0.940155685568005
ry | 6 | -1.15881740155037
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.00242792169543828
ry | 1 | 0.0723711513319736
ry | 2 | 0.335888252256951
ry | 3 | -0.151643695995952
ry | 4 | -0.690794938007178
ry | 5 | -0.280899240933381
ry | 6 | -0.844785371064669
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.00813171086414750
ry | 1 | -1.56976701330456
ry | 2 | 1.54728508750199
ry | 3 | 0.783001377051997
ry | 4 | -0.589839651336451
ry | 5 | 0.886941562859696
ry | 6 | -2.46074029671937
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -2.22162136962303
ry | 1 | -1.57250349455699
ry | 2 | -1.57168772425066
ry | 3 | -0.0748706499129467
ry | 4 | -0.0579966312739683
ry | 5 | -0.652978256292987
ry | 6 | -0.891560464118191
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -1.04800323067823
ry | 1 | -0.790220308578441
ry | 2 | -0.311488670249682
ry | 3 | 1.56621992371096
ry | 4 | 1.00729357037819
ry | 5 | 0.269281585456845
ry | 6 | 0.841779627517299
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -1.15082008038994
ry | 1 | -0.00195933099320260
ry | 2 | -0.781230030155654
ry | 3 | -1.56862376544027
ry | 4 | -0.161545746577202
ry | 5 | -0.110264736416392
ry | 6 | -2.36285638320745
