ry | 0 | 0.392580030667235
ry | 1 | -0.223651259332050
ry | 2 | -0.00250841202963658
ry | 3 | -0.295690773510951
ry | 4 | 0.544250043389578
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.331217786242416
ry | 1 | 0.162825517307863
ry | 2 | -0.0468165569900204
ry | 3 | -0.0860383448244172
ry | 4 | 0.511080722497203
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.516155704337890
ry | 1 | -0.238695453621182
ry | 2 | -0.0945633785481802
ry | 3 | 0.591595179653975
ry | 4 | 0.436171050149895
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0142320708590519
ry | 1 | -0.357396693407345
ry | 2 | 0.154814311781310
ry | 3 | -0.465639665978032
ry | 4 | -0.167304205479471
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0582439460868035
ry | 1 | 0.167557973210499
ry | 2 | 0.220717330208957
ry | 3 | -0.111649509577732
ry | 4 | -0.609060823553021
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.63137713164880
ry | 1 | 0.156412535532092
ry | 2 | -0.00409413560314794
ry | 3 | 0.353822072648185
ry | 4 | -0.698870926992902
