ry | 0 | 0.00348775609372074
ry | 1 | -0.00751176017059398
ry | 2 | 0.174241085970032
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0734062394026006
ry | 1 | -0.0421742195659620
ry | 2 | 0.159571810586459
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0193831370087846
ry | 1 | -0.0192394861768521
ry | 2 | 0.0666263835951112
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0544823532198276
ry | 1 | 0.151677562885060
ry | 2 | 0.0804410155961480
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0385498892769759
ry | 1 | -0.0533279404315863
ry | 2 | -0.316936372219045
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.102340806627034
ry | 1 | -0.0881859591312564
ry | 2 | -0.192385088810533
