ry | 0 | 0.0275924306355819
ry | 1 | 0.0360205962646736
ry | 2 | -0.369848092084437
ry | 3 | -1.01262437078230
ry | 4 | 0.488744144356259
ry | 5 | -0.322932339081276
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.363730352234549
ry | 1 | -0.244081063857405
ry | 2 | -0.722555885551251
ry | 3 | -0.355827766256130
ry | 4 | -0.356578825639835
ry | 5 | 2.22281633439562
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.738453555093114
ry | 1 | -0.700431112413187
ry | 2 | 0.388900815638546
ry | 3 | -1.50524706191099
ry | 4 | -0.742665086274434
ry | 5 | -0.649444118640174
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.78771203435777
ry | 1 | 0.493306398035156
ry | 2 | 0.510785251012185
ry | 3 | 0.0117192632482998
ry | 4 | -0.314259031570925
ry | 5 | 0.0723214244951509
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.823470822401615
ry | 1 | -0.369459170915854
ry | 2 | 0.410957197811608
ry | 3 | -0.0982363522014407
ry | 4 | -0.399741931826230
ry | 5 | 1.48429761387339
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.379989609898080
ry | 1 | -1.35801816925888
ry | 2 | -0.00244777491512721
ry | 3 | -0.977652927505233
ry | 4 | 1.65727234888060
ry | 5 | -0.927055713014834
