ry | 0 | 1.80458634734676
ry | 1 | 3.94409052300887
ry | 2 | -3.95029155268186
ry | 3 | -0.789802317298334
ry | 4 | -0.627471454338324
ry | 5 | 1.21529710783844
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.666045150388725
ry | 1 | -0.395015352808372
ry | 2 | 0.566277173926082
ry | 3 | -0.0460083379860223
ry | 4 | -1.08720568185520
ry | 5 | -1.78169104843451
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.739306733411735
ry | 1 | 1.01919688792480
ry | 2 | -0.323509016725445
ry | 3 | 1.59073552206114
ry | 4 | -0.235673928806678
ry | 5 | -1.33799672073142
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.159698976432658
ry | 1 | -0.350122630837972
ry | 2 | -3.12614092410704
ry | 3 | 1.03991010354835
ry | 4 | -3.41075410336774
ry | 5 | -1.91101652744332
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.840393333902700
ry | 1 | -3.85924438567128
ry | 2 | -0.376997215409571
ry | 3 | 0.531439593114325
ry | 4 | 1.36956838753457
ry | 5 | -1.41574926599996
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.212404897292085
ry | 1 | 0.207674315956563
ry | 2 | 0.327362753310320
ry | 3 | -0.549857075856740
ry | 4 | 1.47108282231702
ry | 5 | 0.222097680514579
