ry | 0 | 0.510801319080582
ry | 1 | -0.0705776973188802
ry | 2 | 0.245491866116530
ry | 3 | -0.303445602899032
ry | 4 | 0.303086029014264
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.346744988967150
ry | 1 | 0.287083315739236
ry | 2 | -0.184164631522089
ry | 3 | -0.104520881436968
ry | 4 | 0.524629515958852
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.552792876379122
ry | 1 | -0.129454617073529
ry | 2 | 0.00813351411776500
ry | 3 | 0.777023663538429
ry | 4 | 0.365835917126634
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0265411479458004
ry | 1 | -0.326219907526280
ry | 2 | 0.252384872281772
ry | 3 | -0.579879761561750
ry | 4 | -0.249363901171282
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.295041366831927
ry | 1 | 0.0111494623442873
ry | 2 | 0.440579508551150
ry | 3 | -0.0106021405647116
ry | 4 | -0.577581495432356
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.74931617096409
ry | 1 | 0.112932576082733
ry | 2 | -0.111961926031453
ry | 3 | 0.400389730943681
ry | 4 | -0.475713896511915
