ry | 0 | 0.319180771987517
ry | 1 | -2.04707573758121
ry | 2 | -1.80697167515481
ry | 3 | -0.0511152537347212
ry | 4 | 0.223739448506274
ry | 5 | -1.31357154733554
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.150729584931941
ry | 1 | 0.791694293194738
ry | 2 | 0.454664931086120
ry | 3 | 0.668239959818003
ry | 4 | -3.30673105494731
ry | 5 | 2.91891876220182
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.233263009967259
ry | 1 | -0.0262100835169091
ry | 2 | 0.510241029061194
ry | 3 | 0.0460879645346139
ry | 4 | 0.332558683556169
ry | 5 | 0.373879156895928
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 3.45097853405895
ry | 1 | -0.318782707243649
ry | 2 | -1.01444559337766
ry | 3 | 0.490951776740666
ry | 4 | -1.32464962215998
ry | 5 | 1.18699495247602
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 2.70725024056522
ry | 1 | 0.666977903641860
ry | 2 | 3.24508577243457
ry | 3 | 3.79303573676677
ry | 4 | -1.75825531444381
ry | 5 | -1.31095874931058
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0360658086665382
ry | 1 | -0.0389632282159211
ry | 2 | -0.651739186263811
ry | 3 | 0.142763686975635
ry | 4 | 0.422998178945181
ry | 5 | 0.0515667661967088
