ry | 0 | 2.47511850579964
ry | 1 | 1.49494373507041
ry | 2 | 0.308662955568529
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 1.12843511318968
ry | 1 | 0.793425326027647
ry | 2 | -0.394189765766737
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.620726335172608
ry | 1 | 0.813781290338315
ry | 2 | 0.190110861553023
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.329276411668475
ry | 1 | -3.46152837578085
ry | 2 | -0.681145949909224
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 1.29243344607071
ry | 1 | -0.0350363694603528
ry | 2 | -0.736087254708801
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 2.60529761248053
ry | 1 | 2.20527365990403
ry | 2 | -1.35003936258575
