ry | 0 | 0.317165383356958
ry | 1 | 0.192058166866534
ry | 2 | -0.145661308510753
ry | 3 | -0.128300388396701
ry | 4 | -0.934488919355305
ry | 5 | -0.0819413851880344
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.147733098403514
ry | 1 | 0.186414727095762
ry | 2 | -0.257599066897237
ry | 3 | -0.0392152645515301
ry | 4 | 0.188058410691223
ry | 5 | 0.0485964092683056
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.331928441133708
ry | 1 | 0.434743554694970
ry | 2 | -0.462064950312567
ry | 3 | 1.13184264320579
ry | 4 | 0.230386557685817
ry | 5 | -1.57623850950149
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.378926922927503
ry | 1 | 0.320895548697040
ry | 2 | 0.855048823355648
ry | 3 | 0.292978832796270
ry | 4 | 0.641864386480822
ry | 5 | 1.23562025827854
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.489356285989681
ry | 1 | -0.636042645982314
ry | 2 | -0.0248523222458839
ry | 3 | 0.625666496884318
ry | 4 | -0.949538353889945
ry | 5 | 0.608051886208520
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.186066757655564
ry | 1 | -0.0758718583416692
ry | 2 | -0.663043005110884
ry | 3 | -0.348592088347739
ry | 4 | -1.18466405759987
ry | 5 | -0.0972392745577505
