ry | 0 | 0.263994042733965
ry | 1 | 0.477646558032185
ry | 2 | 0.999061281622498
ry | 3 | 0.567372619871690
ry | 4 | -0.0605526370404330
ry | 5 | 0.251386122963152
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0147866153950196
ry | 1 | -3.28311790685513
ry | 2 | 0.383821358095690
ry | 3 | -1.48394349120986
ry | 4 | 1.21426439516592
ry | 5 | 5.33325158691030
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -2.53265799561339
ry | 1 | -2.02629545691573
ry | 2 | -0.208648768061023
ry | 3 | -2.33600922083936
ry | 4 | -2.50405616364092
ry | 5 | 1.45047559128514
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.192879749634546
ry | 1 | -3.23334784069697
ry | 2 | -1.48039860516620
ry | 3 | 0.356544638269358
ry | 4 | 3.24368277372915
ry | 5 | 0.863525061104139
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0239865492959549
ry | 1 | -0.971433240240248
ry | 2 | -0.764204314996277
ry | 3 | 2.92804907050227
ry | 4 | 1.27787831004041
ry | 5 | -0.706713489204498
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 2.93248662096895
ry | 1 | 0.231922345350451
ry | 2 | -0.933259521034965
ry | 3 | -0.892035061164275
ry | 4 | -2.01351195800011
ry | 5 | -0.0612524286213102
