ry | 0 | 0.0894915438809158
ry | 1 | -0.276522783816491
ry | 2 | -0.175959371264417
ry | 3 | -0.0761625428657666
ry | 4 | 0.00785883011093202
ry | 5 | -0.232679713211254
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -2.02204474795288
ry | 1 | -0.0954354737192512
ry | 2 | -0.259695530777515
ry | 3 | 0.0405115668769099
ry | 4 | -1.49586221272105
ry | 5 | -1.34004350207567
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.73244765406405
ry | 1 | 0.120132895631898
ry | 2 | -0.0857656645926795
ry | 3 | -0.444851096298938
ry | 4 | -0.166165424092060
ry | 5 | -0.116819096672736
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.204596055068418
ry | 1 | 0.784377699315363
ry | 2 | 0.304234118633760
ry | 3 | 0.828427967402097
ry | 4 | -0.0396592871372985
ry | 5 | 0.603403737304849
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.740109772756534
ry | 1 | 0.604567154453555
ry | 2 | -1.25785554631841
ry | 3 | 0.261164820658840
ry | 4 | -0.0383946883053298
ry | 5 | -0.0534027826236918
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.88661433280525
ry | 1 | 0.675479271855845
ry | 2 | -0.798604356369956
ry | 3 | 0.0576861206213056
ry | 4 | 1.64136202124353
ry | 5 | 0.968394928410198
