ry | 0 | -0.0722346107086133
ry | 1 | -0.0200567139552046
ry | 2 | 0.103034980318904
ry | 3 | -0.0595672846500886
ry | 4 | -0.197199947050823
ry | 5 | 0.355792452419711
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.00847825667003444
ry | 1 | 0.0307979016580988
ry | 2 | -0.0644944637404147
ry | 3 | 0.00468946867251487
ry | 4 | 0.672447043037884
ry | 5 | 0.644959930746719
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0117304263760885
ry | 1 | 0.0395064750474539
ry | 2 | 0.148695212591668
ry | 3 | -0.0106971961769535
ry | 4 | 0.741449892792062
ry | 5 | 0.0815136427033602
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0589596965431486
ry | 1 | -0.0974578852058410
ry | 2 | -0.0383899074357512
ry | 3 | -0.0152927098979176
ry | 4 | -0.210464465179987
ry | 5 | -1.08845340015987
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.351513614018659
ry | 1 | -0.179336264886401
ry | 2 | -0.447804511546468
ry | 3 | 0.154531171976049
ry | 4 | 0.298413321079704
ry | 5 | 0.195252173821748
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0401908449187167
ry | 1 | -0.0541617433395426
ry | 2 | 0.212859745999090
ry | 3 | -0.0170106039913504
ry | 4 | -1.04714156396048
ry | 5 | -0.0689222866183296
