ry | 0 | 0.210878833264564
ry | 1 | -0.259979217247992
ry | 2 | -0.287109951305217
ry | 3 | -0.531645307704275
ry | 4 | -0.137836087444476
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.167262382857058
ry | 1 | 0.0595945072740594
ry | 2 | -0.196449715785280
ry | 3 | 0.302367544530712
ry | 4 | 0.333869377052340
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.443122456227556
ry | 1 | -0.284375469581227
ry | 2 | 0.457155435211130
ry | 3 | 0.722651848434128
ry | 4 | -0.446794952689095
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0397223630600576
ry | 1 | -0.231621632901199
ry | 2 | -0.202583366670479
ry | 3 | 0.207977897261831
ry | 4 | 0.276133693766050
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.167168626358206
ry | 1 | 0.0527634071952633
ry | 2 | -0.318961183599719
ry | 3 | -1.28139004338853
ry | 4 | -0.000906929926948265
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.18530607299479
ry | 1 | -0.353508152084844
ry | 2 | -0.157499311212935
ry | 3 | -0.315717722673325
ry | 4 | -0.125646661857767
