ry | 0 | 1.14193276787311
ry | 1 | -6.39651734342994
ry | 2 | -0.413427668306638
ry | 3 | -3.20113998601169
ry | 4 | 0.132048731774419
ry | 5 | -1.17593896353746
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.300007906117471
ry | 1 | 0.636827035757614
ry | 2 | -0.670005520612150
ry | 3 | -0.544547519201461
ry | 4 | -0.505530359271401
ry | 5 | 0.238994228008417
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.247671854556574
ry | 1 | 4.55191715217401
ry | 2 | 0.971272510068900
ry | 3 | -2.18382211692797
ry | 4 | 0.628943421257730
ry | 5 | 3.35899556245645
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -5.70454818735900
ry | 1 | -1.00372191716692
ry | 2 | 0.442594839556161
ry | 3 | 0.693634588257149
ry | 4 | -0.363511629569240
ry | 5 | 0.142095478343978
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 2.28787876346589
ry | 1 | -0.387845759142069
ry | 2 | 0.871013743146103
ry | 3 | 0.729863292556416
ry | 4 | -0.530945847617092
ry | 5 | -1.38072330687842
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.922485920524374
ry | 1 | 2.42347269345100
ry | 2 | 1.45979557868104
ry | 3 | -0.376497376608733
ry | 4 | -0.383916633397073
ry | 5 | 0.249889883225051
