ry | 0 | 0.191340016255028
ry | 1 | 0.321708344107841
ry | 2 | 0.220602927027429
ry | 3 | -0.00873590217301790
ry | 4 | -0.0255719587195528
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.186979634293350
ry | 1 | -0.356457388291208
ry | 2 | -0.0982162801089328
ry | 3 | 0.212595948437744
ry | 4 | -0.280535718278164
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.106415062994682
ry | 1 | -0.164342642479744
ry | 2 | -0.320255659226388
ry | 3 | 0.335361027376865
ry | 4 | 0.446063362780892
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.881032294462134
ry | 1 | 0.400842523387478
ry | 2 | 0.818402929205639
ry | 3 | -1.02096249128723
ry | 4 | 0.295882121992319
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.143498694414310
ry | 1 | 0.464683270725639
ry | 2 | -0.378657740815995
ry | 3 | -0.113009123198729
ry | 4 | -0.292163669546724
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.648232972277459
ry | 1 | 0.446844795917738
ry | 2 | -0.801321775230645
ry | 3 | 0.414224725460753
ry | 4 | -0.490265692171770
