ry | 0 | -0.131847092080620
ry | 1 | 0.297635383892168
ry | 2 | -0.384647518953493
ry | 3 | -0.372794098669686
ry | 4 | 0.0496424091754830
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.127008230360235
ry | 1 | 0.213219471874646
ry | 2 | -0.289729770461738
ry | 3 | -0.276041208426938
ry | 4 | 0.167464778560000
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.217924297939203
ry | 1 | 0.111146107226855
ry | 2 | 0.0915842742170631
ry | 3 | 0.545975086443781
ry | 4 | 0.199876298265413
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.481525324963578
ry | 1 | -0.0335717826241534
ry | 2 | 0.372779369807027
ry | 3 | 0.116973230985686
ry | 4 | -0.102536059266822
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.251327175537320
ry | 1 | 0.154198241743260
ry | 2 | -0.617976740204819
ry | 3 | -0.571634440406086
ry | 4 | -0.267586808297622
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.154016659265436
ry | 1 | -0.133879935186502
ry | 2 | -0.338660314681617
ry | 3 | -0.180207649405290
ry | 4 | -0.216787431725552
