ry | 0 | 2.01132247893343
ry | 1 | 1.57670064815682
ry | 2 | 0.401099399653350
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.167285186243464
ry | 1 | 0.314009117759784
ry | 2 | 0.477044372005285
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.291404009937550
ry | 1 | -0.814565962161787
ry | 2 | 0.442497225930517
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0182992383998786
ry | 1 | -3.43235450509179
ry | 2 | -1.66515681436090
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 2.05676152227586
ry | 1 | -0.195350522621233
ry | 2 | -0.886286244714891
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -1.13730970379060
ry | 1 | 2.13871140916513
ry | 2 | 0.700016252827846
