ry | 0 | 0.391116810075990
ry | 1 | -0.0406824513863377
ry | 2 | 0.345740883392545
ry | 3 | 0.852674455407447
ry | 4 | -0.0846691436938902
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.238259519418142
ry | 1 | -0.303549585294617
ry | 2 | -0.181443012778770
ry | 3 | 0.369343651459669
ry | 4 | -0.459618794759959
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.490500041995654
ry | 1 | -0.0765066660225510
ry | 2 | -0.111275247153563
ry | 3 | -0.150427874283901
ry | 4 | -0.122432508014658
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.329406966914861
ry | 1 | -0.0400746447045084
ry | 2 | -0.462736147218605
ry | 3 | -0.241641075750001
ry | 4 | 0.366272472578200
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.406954542243077
ry | 1 | 0.126243466171726
ry | 2 | 0.198168365330102
ry | 3 | 0.525620689297851
ry | 4 | 0.419567921840618
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.83026041830348
ry | 1 | -0.235608244936023
ry | 2 | -0.430494676162086
ry | 3 | -0.216181934136332
ry | 4 | 0.0309354083364851
