ry | 0 | 2.81729796396937
ry | 1 | 1.92561607644921
ry | 2 | -1.00135941968536
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.683151409749123
ry | 1 | 0.747673657992160
ry | 2 | -0.163183714348352
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.539835035370422
ry | 1 | 0.940394465315218
ry | 2 | -0.00616636080331559
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.562042132450592
ry | 1 | -2.90959619638632
ry | 2 | -2.12783863589880
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 1.38155284663342
ry | 1 | -0.495408386731437
ry | 2 | -0.512192202904831
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 2.15793740264793
ry | 1 | 1.88032126559660
ry | 2 | -1.37053670703477
