ry | 0 | 5.40403931572151
ry | 1 | 2.11858743154492
ry | 2 | -0.898360810466300
ry | 3 | 0.267445593011643
ry | 4 | -0.0483922687797373
ry | 5 | 0.0370759982351508
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.157857279315514
ry | 1 | 0.575061211060393
ry | 2 | -0.0610989802646465
ry | 3 | -0.276178903372747
ry | 4 | 1.59679948911055
ry | 5 | -1.51082411618351
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -2.85228358009804
ry | 1 | -1.22408144457854
ry | 2 | -1.56015741797928
ry | 3 | 2.12065149849091
ry | 4 | 3.06605608632766
ry | 5 | 1.32754565021839
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 2.87845494548001
ry | 1 | -4.68534440366523
ry | 2 | 1.76449726953315
ry | 3 | 0.653372533216006
ry | 4 | 0.0193521426737936
ry | 5 | -0.00341392891340585
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 2.11021246253561
ry | 1 | -4.73226529597190
ry | 2 | -2.58235470890004
ry | 3 | -0.793441763116766
ry | 4 | -3.18973888856124
ry | 5 | -1.31731687719746
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.48482992391828
ry | 1 | -0.987121471057120
ry | 2 | -1.51206234657724
ry | 3 | 0.826590411363503
ry | 4 | 1.61658379331385
ry | 5 | -1.56801040004710
