ry | 0 | -0.00880320731766408
ry | 1 | 0.0661641623178335
ry | 2 | 0.261604433965512
ry | 3 | 0.0447464044091511
ry | 4 | -0.175642015843968
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0359308978267018
ry | 1 | -0.224147988248097
ry | 2 | -0.0798493939665638
ry | 3 | 0.329019570167691
ry | 4 | -0.148452132043500
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.326883757435256
ry | 1 | -0.0658537898864612
ry | 2 | -0.0753479874536969
ry | 3 | 0.159165570364587
ry | 4 | -0.249994371640283
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.160664770680778
ry | 1 | 0.110061139342318
ry | 2 | 0.0871866646566510
ry | 3 | -0.567988379477988
ry | 4 | 0.102047339335118
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.237433447637654
ry | 1 | -0.0645836595419436
ry | 2 | 0.0592408160212224
ry | 3 | 0.199497657838039
ry | 4 | 0.199531151969874
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.386532533935833
ry | 1 | -0.111643717638533
ry | 2 | -0.0876441577861834
ry | 3 | 0.320370400346115
ry | 4 | 0.190523686006460
