ry | 0 | 0.384102772257025
ry | 1 | -0.0265583218268158
ry | 2 | 0.307459459925582
ry | 3 | 0.903722823366326
ry | 4 | -0.0905890666899100
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.249801651407436
ry | 1 | -0.314633097010333
ry | 2 | -0.183641116243411
ry | 3 | 0.366876328131958
ry | 4 | -0.463616693746924
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.504550588947834
ry | 1 | -0.0996666208379736
ry | 2 | -0.0706898938787958
ry | 3 | -0.197120108616447
ry | 4 | -0.122154599749990
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.343523240766085
ry | 1 | -0.0387921826821858
ry | 2 | -0.465090067527049
ry | 3 | -0.247108790922740
ry | 4 | 0.377233162904642
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.414321170844760
ry | 1 | 0.140452244547361
ry | 2 | 0.199461946821286
ry | 3 | 0.547957189900442
ry | 4 | 0.412590764760815
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.82697288184042
ry | 1 | -0.241521108299201
ry | 2 | -0.429587411802084
ry | 3 | -0.196928106170212
ry | 4 | 0.0361867813938938
