ry | 0 | 1.82351721758340
ry | 1 | 0.749241834805457
ry | 2 | -1.23586851889666
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 1.46416358245855
ry | 1 | 0.255412257744315
ry | 2 | 0.107456020347647
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.405435927637775
ry | 1 | -0.985465142853911
ry | 2 | 0.389683503062567
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.792999263390434
ry | 1 | -3.62483343076556
ry | 2 | -2.98895397337892
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 3.08705530532356
ry | 1 | -0.273095534023717
ry | 2 | 0.559894665694785
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.223633517362237
ry | 1 | 3.08486823160322
ry | 2 | -1.19677978772105
