ry | 0 | 0.387532542484611
ry | 1 | -0.0258152186221805
ry | 2 | 0.353871908745642
ry | 3 | 0.874009133478633
ry | 4 | -0.0852492951628392
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.243185566518647
ry | 1 | -0.331863048341271
ry | 2 | -0.195638861982722
ry | 3 | 0.365686804207150
ry | 4 | -0.445663807180053
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.489262432055199
ry | 1 | -0.0850780434429557
ry | 2 | -0.113123760198580
ry | 3 | -0.140827093400473
ry | 4 | -0.119750089971948
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.330413163396847
ry | 1 | -0.0295765220794294
ry | 2 | -0.444870261144523
ry | 3 | -0.284728276679127
ry | 4 | 0.339584516364427
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.388950604348518
ry | 1 | 0.112906196033013
ry | 2 | 0.192838520168042
ry | 3 | 0.535080551802047
ry | 4 | 0.418293435273098
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.81341218727443
ry | 1 | -0.204749533571476
ry | 2 | -0.422469160696078
ry | 3 | -0.189621242895927
ry | 4 | 0.0174315067585767
