ry | 0 | 0.366832180399001
ry | 1 | -0.554937845506801
ry | 2 | 0.376801644278272
ry | 3 | 0.132384188686812
ry | 4 | 0.726628597109778
ry | 5 | -0.300755405102176
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0517943337027138
ry | 1 | 0.0868959751116536
ry | 2 | 1.57185604276365
ry | 3 | -0.114549855662254
ry | 4 | -0.182301469618704
ry | 5 | 0.302519642262086
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.296267535841671
ry | 1 | 0.145997326954898
ry | 2 | -0.269601033332020
ry | 3 | -0.0318448211680931
ry | 4 | -1.08540764576492
ry | 5 | -0.360785896677265
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.115848162568235
ry | 1 | 1.12543200690565
ry | 2 | 0.642259846641177
ry | 3 | 0.0317448725443119
ry | 4 | 0.470937960357258
ry | 5 | 0.173268837255600
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.437399128596680
ry | 1 | 0.825600605991673
ry | 2 | 0.0826550032832935
ry | 3 | -0.0607284988669687
ry | 4 | 0.352721080569429
ry | 5 | 0.341733526242749
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.198102946364161
ry | 1 | 0.00347152601606886
ry | 2 | -0.586662802930409
ry | 3 | 0.187293686807703
ry | 4 | 1.00840735287428
ry | 5 | 0.0617659970996878
