ry | 0 | 0.384911000286719
ry | 1 | -0.0307474854761110
ry | 2 | 0.296464153416545
ry | 3 | 0.910944086657917
ry | 4 | -0.0908602254296024
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.251257726545523
ry | 1 | -0.293308435711830
ry | 2 | -0.186688131889288
ry | 3 | 0.357261422645107
ry | 4 | -0.475265363552280
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.512595790408819
ry | 1 | -0.105551625559133
ry | 2 | -0.0500532709467612
ry | 3 | -0.212218535948388
ry | 4 | -0.128302260658939
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.324460255244823
ry | 1 | -0.0445209968921415
ry | 2 | -0.466649227639821
ry | 3 | -0.215966411481212
ry | 4 | 0.383617006482824
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.423721614468564
ry | 1 | 0.148728641893668
ry | 2 | 0.212322857615989
ry | 3 | 0.548201000919189
ry | 4 | 0.420323022417786
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.81752577276631
ry | 1 | -0.255096761972837
ry | 2 | -0.441966511237733
ry | 3 | -0.207427858376976
ry | 4 | 0.0505001750334965
