ry | 0 | 0.112467501475688
ry | 1 | 0.0593246465922443
ry | 2 | -0.0159309540627723
ry | 3 | 0.0589525026965332
ry | 4 | -0.0422966418488170
ry | 5 | -0.0986413978153661
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.55038514110238
ry | 1 | -0.104823459872378
ry | 2 | -0.791047779612036
ry | 3 | -0.481448975199695
ry | 4 | 1.56835572128567
ry | 5 | -0.162035895571453
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.256765538433441
ry | 1 | 0.655026168325792
ry | 2 | -0.115003194445964
ry | 3 | -0.215961198616920
ry | 4 | 0.368261768637951
ry | 5 | 0.332317853555547
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0221825821577979
ry | 1 | 0.309235855744306
ry | 2 | -0.537060562455970
ry | 3 | 1.28324189963902
ry | 4 | 0.768322322392006
ry | 5 | 0.116757887835169
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.31227882640938
ry | 1 | -1.30765472424159
ry | 2 | 0.415575486959499
ry | 3 | -1.43635156986235
ry | 4 | -1.04803710913874
ry | 5 | -0.834348332025791
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.564024156121974
ry | 1 | 0.135945532529697
ry | 2 | -0.0924216392449326
ry | 3 | -0.824196581342515
ry | 4 | -1.59522809954653
ry | 5 | -0.136767037143168
