x | 0 | 
x | 1 | 
x | 3 | 
ry | 0 | -2.9631657586277886
ry | 1 | -1.6611929356805055
ry | 2 | 2.5279282755917214e-05
ry | 3 | -3.3700334281226816
ry | 4 | 0.31310960695305795
ry | 5 | 1.0132344181615986
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.4157667676674817
ry | 1 | -0.0006242181099924453
ry | 2 | 0.00045580180271102534
ry | 3 | 0.5232428288916474
ry | 4 | -1.716936871309201
ry | 5 | 0.18000551048805682
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 3.10130081046995
ry | 1 | 2.174629972921108
ry | 2 | -0.00014681950181355744
ry | 3 | -1.4014445477251334
ry | 4 | -0.2516706756623608
ry | 5 | 2.3728598392882057
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.670464689620516
ry | 1 | -0.0006828666845350731
ry | 2 | 0.0002740076168220177
ry | 3 | 1.9891670106235457
ry | 4 | 0.11755670906079586
ry | 5 | 1.6150955917872531
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.8695093452000403
ry | 1 | -1.7875694677223808
ry | 2 | 9.887146272874392e-05
ry | 3 | 0.3116556111905554
ry | 4 | -2.0205226760806214
ry | 5 | 2.568161087252823
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.2103864671366043
ry | 1 | 5.8074885655555716e-05
ry | 2 | 7.09690537669533e-05
ry | 3 | -1.1698945184121519
ry | 4 | -1.4051548366093023
ry | 5 | 0.03243603666194593
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -3.06326154477624
ry | 1 | -1.8998141546243945
ry | 2 | -9.176619387331381e-05
ry | 3 | 1.412187921487543
ry | 4 | -1.5353079700720496
ry | 5 | 0.4310211556177373
