x | 2 | 
ry | 0 | 1.501602166701311
ry | 1 | 0.6082183345595925
ry | 2 | 0.6673437467993554
ry | 3 | 1.5550825173981908
ry | 4 | 1.568120355916409
ry | 5 | -0.08687317309183508
ry | 6 | -0.3882470753646849
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.11830411334787494
ry | 1 | -0.002427254079013819
ry | 2 | 0.007089164881781721
ry | 3 | 0.014415034413263703
ry | 4 | 0.1720393442397946
ry | 5 | 0.15643551714961784
ry | 6 | 0.0013800373981746304
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.65366140595611
ry | 1 | -0.6008487689644033
ry | 2 | 0.5578733793618941
ry | 3 | -0.19427436867947712
ry | 4 | -0.7672736410177404
ry | 5 | 0.8960932195705535
ry | 6 | -0.10998761987518996
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.0708222342840328
ry | 1 | 0.007099114858510643
ry | 2 | 0.08970930775894338
ry | 3 | 0.09954679178363621
ry | 4 | -0.051646397073523406
ry | 5 | 0.0048133773094652275
ry | 6 | 0.010220043319302673
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.07044018951157872
ry | 1 | 0.0027985520668772717
ry | 2 | -1.4272629056675266
ry | 3 | -1.3310780944093827
ry | 4 | -0.8015116405071626
ry | 5 | -0.7902525568613151
ry | 6 | 0.42019206302860374
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.03206530823283958
ry | 1 | -0.0024743378675373437
ry | 2 | 0.019022974604054575
ry | 3 | -0.023890508562795294
ry | 4 | 0.001152995175946452
ry | 5 | -0.0011763297721224288
ry | 6 | -0.0976305975842961
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.005589819018211201
ry | 1 | -0.019533144823444953
ry | 2 | 0.11284506945245389
ry | 3 | -0.01530342636998208
ry | 4 | -0.0015407917159126917
ry | 5 | -0.017881892740837485
ry | 6 | -0.030182310307004075
