x | 0 | 
x | 2 | 
x | 4 | 
ry | 0 | -0.3722512462655499
ry | 1 | -1.5446444308958693
ry | 2 | -0.0003738038480424607
ry | 3 | 2.8969967847853e-06
ry | 4 | 0.4674810145898023
ry | 5 | 1.5187262358940798
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.4467546620190054
ry | 1 | 0.10089150561051752
ry | 2 | -1.1578477159184768
ry | 3 | 2.9902832846171833e-06
ry | 4 | -1.603565249783255
ry | 5 | 1.0021625394467588
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.007291429520933813
ry | 1 | -0.02030764759258232
ry | 2 | -2.7750200039935e-05
ry | 3 | 7.453824830045571e-05
ry | 4 | -0.7452768497464218
ry | 5 | 0.6151201055017692
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.021971711508518302
ry | 1 | -0.12696225886230783
ry | 2 | 1.1577451989553007
ry | 3 | -2.4100895507324815e-05
ry | 4 | 1.5678808031992337
ry | 5 | 0.848588530811124
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0032544114743836587
ry | 1 | -0.017518182667019263
ry | 2 | -1.5378039848184666
ry | 3 | 0.15893231489827755
ry | 4 | 0.15207443147660052
ry | 5 | 0.8125732642802188
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0833808117269843
ry | 1 | 0.6682407182682816
ry | 2 | 2.6993416292534828e-05
ry | 3 | 5.035893780456112e-05
ry | 4 | -5.2406202916296056e-05
ry | 5 | -0.0003745601089270822
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.005562517436752153
ry | 1 | -0.6146215957866643
ry | 2 | 1.5287118172282377
ry | 3 | -0.15893335801469868
ry | 4 | -0.15368358033713647
ry | 5 | 0.6875511849293772
